0,0,2,0,0,,
0,1,2,0,0,,
0,2,2,0,0,,
0,3,2,0,0,,
0,4,2,0,0,,
0,0,1,0,0,,1954
0,1,1,0,0,,
0,2,1,0,0,,
0,3,1,0,0,,
0,4,1,53,13.46316681,,
0,0,3,0,0,,
0,1,3,0,0,,
0,2,3,0,0,,
0,3,3,0,0,,
0,4,3,0,0,,
0,0,4,0,0,,
0,1,4,0,0,,
0,2,4,0,0,,
0,3,4,0,0,,
0,4,4,0,0,,
0,0,5,0,0,,
0,1,5,0,0,,
0,2,5,0,0,,
0,3,5,0,0,,
0,4,5,0,0,,
1,0,2,0,0,,
1,1,2,0,0,,
1,2,2,0,0,,
1,3,2,0,0,,
1,4,2,9,2.286198137,,
1,0,1,0,0,,
1,1,1,0,0,,
1,2,1,0,0,,
1,3,1,0,0,,
1,4,1,139,35.30906012,,
1,0,3,0,0,,
1,1,3,0,0,,
1,2,3,0,0,,
1,3,3,0,0,,
1,4,3,0,0,,
1,0,4,0,0,,
1,1,4,0,0,,
1,2,4,0,0,,
1,3,4,0,0,,
1,4,4,0,0,,
1,0,5,0,0,,
1,1,5,4,1.433691756,,
1,2,5,0,0,,
1,3,5,0,0,,
1,4,5,0,0,,
2,0,2,0,0,,
2,1,2,0,0,,
2,2,2,0,0,,
2,3,2,0,0,,
2,4,2,27,6.858594412,,
2,0,1,0,0,,
2,1,1,0,0,,
2,2,1,0,0,,
2,3,1,0,0,,
2,4,1,210,53.3446232,,
2,0,3,0,0,,
2,1,3,0,0,,
2,2,3,0,0,,
2,3,3,0,0,,
2,4,3,0,0,,
2,0,4,0,0,,
2,1,4,0,0,,
2,2,4,0,0,,
2,3,4,0,0,,
2,4,4,0,0,,
2,0,5,0,0,,
2,1,5,23,8.243727599,,
2,2,5,0,0,,
2,3,5,0,0,,
2,4,5,0,0,,
3,0,2,0,0,,
3,1,2,0,0,,
3,2,2,0,0,,
3,3,2,0,0,,
3,4,2,26,6.604572396,,
3,0,1,0,0,,
3,1,1,0,0,,
3,2,1,0,0,,
3,3,1,0,0,,
3,4,1,241,61.21930567,,
3,0,3,0,0,,
3,1,3,0,0,,
3,2,3,0,0,,
3,3,3,0,0,,
3,4,3,0,0,,
3,0,4,0,0,,
3,1,4,0,0,,
3,2,4,0,0,,
3,3,4,0,0,,
3,4,4,0,0,,
3,0,5,0,0,,
3,1,5,65,23.29749104,,
3,2,5,0,0,,
3,3,5,0,0,,
3,4,5,0,0,,
4,0,2,0,0,,
4,1,2,0,0,,
4,2,2,0,0,,
4,3,2,0,0,,
4,4,2,35,8.890770533,,
4,0,1,0,0,,
4,1,1,0,0,,
4,2,1,0,0,,
4,3,1,0,0,,
4,4,1,235,59.69517358,,
4,0,3,0,0,,
4,1,3,0,0,,
4,2,3,0,0,,
4,3,3,0,0,,
4,4,3,0,0,,
4,0,4,0,0,,
4,1,4,0,0,,
4,2,4,0,0,,
4,3,4,0,0,,
4,4,4,0,0,,
4,0,5,0,0,,
4,1,5,92,32.97491039,,
4,2,5,0,0,,
4,3,5,0,0,,
4,4,5,0,0,,
5,0,2,0,0,,
5,1,2,0,0,,
5,2,2,0,0,,
5,3,2,0,0,,
5,4,2,30,7.620660457,,
5,0,1,0,0,,
5,1,1,0,0,,
5,2,1,0,0,,
5,3,1,0,0,,
5,4,1,156,39.62743438,,
5,0,3,0,0,,
5,1,3,0,0,,
5,2,3,0,0,,
5,3,3,0,0,,
5,4,3,0,0,,
5,0,4,0,0,,
5,1,4,0,0,,
5,2,4,0,0,,
5,3,4,0,0,,
5,4,4,0,0,,
5,0,5,0,0,,
5,1,5,74,26.52329749,,
5,2,5,0,0,,
5,3,5,0,0,,
5,4,5,0,0,,
6,0,2,0,0,,
6,1,2,0,0,,
6,2,2,0,0,,
6,3,2,0,0,,
6,4,2,16,4.064352244,,
6,0,1,0,0,,
6,1,1,0,0,,
6,2,1,0,0,,
6,3,1,0,0,,
6,4,1,105,26.6723116,,
6,0,3,0,0,,
6,1,3,0,0,,
6,2,3,0,0,,
6,3,3,0,0,,
6,4,3,0,0,,
6,0,4,0,0,,
6,1,4,0,0,,
6,2,4,0,0,,
6,3,4,0,0,,
6,4,4,0,0,,
6,0,5,0,0,,
6,1,5,57,20.43010753,,
6,2,5,0,0,,
6,3,5,0,0,,
6,4,5,0,0,,
7,0,2,0,0,,
7,1,2,0,0,,
7,2,2,0,0,,
7,3,2,0,0,,
7,4,2,14,3.556308213,,
7,0,1,0,0,,
7,1,1,0,0,,
7,2,1,0,0,,
7,3,1,0,0,,
7,4,1,100,25.40220152,,
7,0,3,0,0,,
7,1,3,0,0,,
7,2,3,0,0,,
7,3,3,0,0,,
7,4,3,0,0,,
7,0,4,0,0,,
7,1,4,0,0,,
7,2,4,0,0,,
7,3,4,0,0,,
7,4,4,0,0,,
7,0,5,0,0,,
7,1,5,53,18.99641577,,
7,2,5,0,0,,
7,3,5,0,0,,
7,4,5,0,0,,
8,0,2,0,0,,
8,1,2,0,0,,
8,2,2,0,0,,
8,3,2,0,0,,
8,4,2,14,3.556308213,,
8,0,1,0,0,,
8,1,1,0,0,,
8,2,1,0,0,,
8,3,1,0,0,,
8,4,1,100,25.40220152,,
8,0,3,0,0,,
8,1,3,0,0,,
8,2,3,0,0,,
8,3,3,0,0,,
8,4,3,0,0,,
8,0,4,0,0,,
8,1,4,0,0,,
8,2,4,0,0,,
8,3,4,0,0,,
8,4,4,0,0,,
8,0,5,0,0,,
8,1,5,53,18.99641577,,
8,2,5,0,0,,
8,3,5,0,0,,
8,4,5,0,0,,
9,0,2,0,0,,
9,1,2,0,0,,
9,2,2,0,0,,
9,3,2,0,0,,
9,4,2,14,3.556308213,,
9,0,1,0,0,,
9,1,1,0,0,,
9,2,1,0,0,,
9,3,1,0,0,,
9,4,1,100,25.40220152,,
9,0,3,0,0,,
9,1,3,0,0,,
9,2,3,0,0,,
9,3,3,0,0,,
9,4,3,0,0,,
9,0,4,0,0,,
9,1,4,0,0,,
9,2,4,0,0,,
9,3,4,0,0,,
9,4,4,0,0,,
9,0,5,0,0,,
9,1,5,53,18.99641577,,
9,2,5,0,0,,
9,3,5,0,0,,
9,4,5,0,0,,
10,0,2,0,0,,
10,1,2,0,0,,
10,2,2,0,0,,
10,3,2,0,0,,
10,4,2,14,3.556308213,,
10,0,1,0,0,,
10,1,1,0,0,,
10,2,1,0,0,,
10,3,1,0,0,,
10,4,1,100,25.40220152,,
10,0,3,0,0,,
10,1,3,0,0,,
10,2,3,0,0,,
10,3,3,0,0,,
10,4,3,0,0,,
10,0,4,0,0,,
10,1,4,0,0,,
10,2,4,0,0,,
10,3,4,0,0,,
10,4,4,0,0,,
10,0,5,0,0,,
10,1,5,53,18.99641577,,
10,2,5,0,0,,
10,3,5,0,0,,
10,4,5,0,0,,
11,0,2,0,0,,
11,1,2,0,0,,
11,2,2,0,0,,
11,3,2,0,0,,
11,4,2,13,3.302286198,,
11,0,1,0,0,,
11,1,1,0,0,,
11,2,1,0,0,,
11,3,1,0,0,,
11,4,1,89,22.60795936,,
11,0,3,0,0,,
11,1,3,0,0,,
11,2,3,0,0,,
11,3,3,0,0,,
11,4,3,0,0,,
11,0,4,0,0,,
11,1,4,0,0,,
11,2,4,0,0,,
11,3,4,0,0,,
11,4,4,0,0,,
11,0,5,0,0,,
11,1,5,47,16.84587814,,
11,2,5,0,0,,
11,3,5,0,0,,
11,4,5,0,0,,
12,0,2,0,0,,
12,1,2,0,0,,
12,2,2,0,0,,
12,3,2,0,0,,
12,4,2,8,2.032176122,,
12,0,1,0,0,,
12,1,1,0,0,,
12,2,1,0,0,,
12,3,1,0,0,,
12,4,1,55,13.97121084,,
12,0,3,0,0,,
12,1,3,0,0,,
12,2,3,0,0,,
12,3,3,0,0,,
12,4,3,0,0,,
12,0,4,0,0,,
12,1,4,0,0,,
12,2,4,0,0,,
12,3,4,0,0,,
12,4,4,0,0,,
12,0,5,0,0,,
12,1,5,27,9.677419355,,
12,2,5,0,0,,
12,3,5,0,0,,
12,4,5,0,0,,
13,0,2,0,0,,
13,1,2,0,0,,
13,2,2,0,0,,
13,3,2,0,0,,
13,4,2,6,1.524132091,,
13,0,1,0,0,,
13,1,1,0,0,,
13,2,1,0,0,,
13,3,1,0,0,,
13,4,1,45,11.43099069,,
13,0,3,0,0,,
13,1,3,0,0,,
13,2,3,0,0,,
13,3,3,0,0,,
13,4,3,0,0,,
13,0,4,0,0,,
13,1,4,0,0,,
13,2,4,0,0,,
13,3,4,0,0,,
13,4,4,0,0,,
13,0,5,0,0,,
13,1,5,15,5.376344086,,
13,2,5,0,0,,
13,3,5,0,0,,
13,4,5,0,0,,
14,0,2,0,0,,
14,1,2,0,0,,
14,2,2,0,0,,
14,3,2,0,0,,
14,4,2,7,1.778154107,,
14,0,1,0,0,,
14,1,1,0,0,,
14,2,1,0,0,,
14,3,1,0,0,,
14,4,1,51,12.95512278,,
14,0,3,0,0,,
14,1,3,0,0,,
14,2,3,0,0,,
