0,0,2,0,0,,
0,1,2,0,0,,
0,2,2,0,0,,
0,3,2,0,0,,2346
0,4,2,0,0,,
0,0,1,0,0,,
0,1,1,0,0,,
0,2,1,0,0,,
0,3,1,0,0,,
0,4,1,53,13.46316681,,
0,0,3,0,0,,
0,1,3,0,0,,
0,2,3,0,0,,
0,3,3,0,0,,
0,4,3,0,0,,
0,0,4,0,0,,
0,1,4,0,0,,
0,2,4,0,0,,
0,3,4,0,0,,
0,4,4,0,0,,
0,0,5,0,0,,
0,1,5,0,0,,
0,2,5,0,0,,
0,3,5,0,0,,
0,4,5,0,0,,
1,0,2,0,0,,
1,1,2,0,0,,
1,2,2,0,0,,
1,3,2,0,0,,
1,4,2,15,3.810330229,,
1,0,1,0,0,,
1,1,1,0,0,,
1,2,1,0,0,,
1,3,1,0,0,,
1,4,1,128,32.51481795,,
1,0,3,0,0,,
1,1,3,0,0,,
1,2,3,0,0,,
1,3,3,0,0,,
1,4,3,0,0,,
1,0,4,0,0,,
1,1,4,0,0,,
1,2,4,0,0,,
1,3,4,0,0,,
1,4,4,0,0,,
1,0,5,0,0,,
1,1,5,6,2.150537634,,
1,2,5,0,0,,
1,3,5,0,0,,
1,4,5,0,0,,
2,0,2,0,0,,
2,1,2,0,0,,
2,2,2,0,0,,
2,3,2,0,0,,
2,4,2,28,7.112616427,,
2,0,1,0,0,,
2,1,1,0,0,,
2,2,1,0,0,,
2,3,1,0,0,,
2,4,1,187,47.50211685,,
2,0,3,0,0,,
2,1,3,0,0,,
2,2,3,0,0,,
2,3,3,0,0,,
2,4,3,0,0,,
2,0,4,0,0,,
2,1,4,0,0,,
2,2,4,0,0,,
2,3,4,0,0,,
2,4,4,0,0,,
2,0,5,0,0,,
2,1,5,28,10.03584229,,
2,2,5,0,0,,
2,3,5,0,0,,
2,4,5,0,0,,
3,0,2,0,0,,
3,1,2,0,0,,
3,2,2,0,0,,
3,3,2,0,0,,
3,4,2,55,13.97121084,,
3,0,1,0,0,,
3,1,1,0,0,,
3,2,1,0,0,,
3,3,1,0,0,,
3,4,1,222,56.39288738,,
3,0,3,0,0,,
3,1,3,0,0,,
3,2,3,0,0,,
3,3,3,0,0,,
3,4,3,0,0,,
3,0,4,0,0,,
3,1,4,0,0,,
3,2,4,0,0,,
3,3,4,0,0,,
3,4,4,0,0,,
3,0,5,0,0,,
3,1,5,53,18.99641577,,
3,2,5,0,0,,
3,3,5,0,0,,
3,4,5,0,0,,
4,0,2,0,0,,
4,1,2,0,0,,
4,2,2,0,0,,
4,3,2,0,0,,
4,4,2,66,16.76545301,,
4,0,1,0,0,,
4,1,1,0,0,,
4,2,1,0,0,,
4,3,1,0,0,,
4,4,1,241,61.21930567,,
4,0,3,0,0,,
4,1,3,0,0,,
4,2,3,0,0,,
4,3,3,0,0,,
4,4,3,0,0,,
4,0,4,0,0,,
4,1,4,0,0,,
4,2,4,0,0,,
4,3,4,0,0,,
4,4,4,0,0,,
4,0,5,0,0,,
4,1,5,64,22.9390681,,
4,2,5,0,0,,
4,3,5,0,0,,
4,4,5,0,0,,
5,0,2,0,0,,
5,1,2,0,0,,
5,2,2,0,0,,
5,3,2,0,0,,
5,4,2,52,13.20914479,,
5,0,1,0,0,,
5,1,1,0,0,,
5,2,1,0,0,,
5,3,1,0,0,,
5,4,1,183,46.48602879,,
5,0,3,0,0,,
5,1,3,0,0,,
5,2,3,0,0,,
5,3,3,0,0,,
5,4,3,0,0,,
5,0,4,0,0,,
5,1,4,0,0,,
5,2,4,0,0,,
5,3,4,0,0,,
5,4,4,0,0,,
5,0,5,0,0,,
5,1,5,59,21.14695341,,
5,2,5,0,0,,
5,3,5,0,0,,
5,4,5,0,0,,
6,0,2,0,0,,
6,1,2,0,0,,
6,2,2,0,0,,
6,3,2,0,0,,
6,4,2,36,9.144792549,,
6,0,1,0,0,,
6,1,1,0,0,,
6,2,1,0,0,,
6,3,1,0,0,,
6,4,1,138,35.0550381,,
6,0,3,0,0,,
6,1,3,0,0,,
6,2,3,0,0,,
6,3,3,0,0,,
6,4,3,0,0,,
6,0,4,0,0,,
6,1,4,0,0,,
6,2,4,0,0,,
6,3,4,0,0,,
6,4,4,0,0,,
6,0,5,0,0,,
6,1,5,34,12.18637993,,
6,2,5,0,0,,
6,3,5,0,0,,
6,4,5,0,0,,
7,0,2,0,0,,
7,1,2,0,0,,
7,2,2,0,0,,
7,3,2,0,0,,
7,4,2,34,8.636748518,,
7,0,1,0,0,,
7,1,1,0,0,,
7,2,1,0,0,,
7,3,1,0,0,,
7,4,1,129,32.76883997,,
7,0,3,0,0,,
7,1,3,0,0,,
7,2,3,0,0,,
7,3,3,0,0,,
7,4,3,0,0,,
7,0,4,0,0,,
7,1,4,0,0,,
7,2,4,0,0,,
7,3,4,0,0,,
7,4,4,0,0,,
7,0,5,0,0,,
7,1,5,32,11.46953405,,
7,2,5,0,0,,
7,3,5,0,0,,
7,4,5,0,0,,
8,0,2,0,0,,
8,1,2,0,0,,
8,2,2,0,0,,
8,3,2,0,0,,
8,4,2,34,8.636748518,,
8,0,1,0,0,,
8,1,1,0,0,,
8,2,1,0,0,,
8,3,1,0,0,,
8,4,1,128,32.51481795,,
8,0,3,0,0,,
8,1,3,0,0,,
8,2,3,0,0,,
8,3,3,0,0,,
8,4,3,0,0,,
8,0,4,0,0,,
8,1,4,0,0,,
8,2,4,0,0,,
8,3,4,0,0,,
8,4,4,0,0,,
8,0,5,0,0,,
8,1,5,32,11.46953405,,
8,2,5,0,0,,
8,3,5,0,0,,
8,4,5,0,0,,
9,0,2,0,0,,
9,1,2,0,0,,
9,2,2,0,0,,
9,3,2,0,0,,
9,4,2,34,8.636748518,,
9,0,1,0,0,,
9,1,1,0,0,,
9,2,1,0,0,,
9,3,1,0,0,,
9,4,1,128,32.51481795,,
9,0,3,0,0,,
9,1,3,0,0,,
9,2,3,0,0,,
9,3,3,0,0,,
9,4,3,0,0,,
9,0,4,0,0,,
9,1,4,0,0,,
9,2,4,0,0,,
9,3,4,0,0,,
9,4,4,0,0,,
9,0,5,0,0,,
9,1,5,32,11.46953405,,
9,2,5,0,0,,
9,3,5,0,0,,
9,4,5,0,0,,
10,0,2,0,0,,
10,1,2,0,0,,
10,2,2,0,0,,
10,3,2,0,0,,
10,4,2,34,8.636748518,,
10,0,1,0,0,,
10,1,1,0,0,,
10,2,1,0,0,,
10,3,1,0,0,,
10,4,1,122,30.99068586,,
10,0,3,0,0,,
10,1,3,0,0,,
10,2,3,0,0,,
10,3,3,0,0,,
10,4,3,0,0,,
10,0,4,0,0,,
10,1,4,0,0,,
10,2,4,0,0,,
10,3,4,0,0,,
10,4,4,0,0,,
10,0,5,0,0,,
10,1,5,32,11.46953405,,
10,2,5,0,0,,
10,3,5,0,0,,
10,4,5,0,0,,
11,0,2,0,0,,
11,1,2,0,0,,
11,2,2,0,0,,
11,3,2,0,0,,
11,4,2,27,6.858594412,,
11,0,1,0,0,,
11,1,1,0,0,,
11,2,1,0,0,,
11,3,1,0,0,,
11,4,1,108,27.43437765,,
11,0,3,0,0,,
11,1,3,0,0,,
11,2,3,0,0,,
11,3,3,0,0,,
11,4,3,0,0,,
11,0,4,0,0,,
11,1,4,0,0,,
11,2,4,0,0,,
11,3,4,0,0,,
11,4,4,0,0,,
11,0,5,0,0,,
11,1,5,28,10.03584229,,
11,2,5,0,0,,
11,3,5,0,0,,
11,4,5,0,0,,
12,0,2,0,0,,
12,1,2,0,0,,
12,2,2,0,0,,
12,3,2,0,0,,
12,4,2,13,3.302286198,,
12,0,1,0,0,,
12,1,1,0,0,,
12,2,1,0,0,,
12,3,1,0,0,,
12,4,1,81,20.57578323,,
12,0,3,0,0,,
12,1,3,0,0,,
12,2,3,0,0,,
12,3,3,0,0,,
12,4,3,0,0,,
12,0,4,0,0,,
12,1,4,0,0,,
12,2,4,0,0,,
12,3,4,0,0,,
12,4,4,0,0,,
12,0,5,0,0,,
12,1,5,24,8.602150538,,
12,2,5,0,0,,
12,3,5,0,0,,
12,4,5,0,0,,
13,0,2,0,0,,
13,1,2,0,0,,
13,2,2,0,0,,
13,3,2,0,0,,
13,4,2,11,2.794242168,,
13,0,1,0,0,,
13,1,1,0,0,,
13,2,1,0,0,,
13,3,1,0,0,,
13,4,1,59,14.9872989,,
13,0,3,0,0,,
13,1,3,0,0,,
13,2,3,0,0,,
13,3,3,0,0,,
13,4,3,0,0,,
13,0,4,0,0,,
13,1,4,0,0,,
13,2,4,0,0,,
13,3,4,0,0,,
13,4,4,0,0,,
13,0,5,0,0,,
13,1,5,18,6.451612903,,
13,2,5,0,0,,
13,3,5,0,0,,
13,4,5,0,0,,
14,0,2,0,0,,
14,1,2,0,0,,
14,2,2,0,0,,
14,3,2,0,0,,
14,4,2,18,4.572396274,,
14,0,1,0,0,,
14,1,1,0,0,,
14,2,1,0,0,,
14,3,1,0,0,,
14,4,1,77,19.55969517,,
14,0,3,0,0,,
14,1,3,0,0,,
14,2,3,0,0,,
