10,3,3,0,0,,,,,,
10,4,3,0,0,,,,,,
10,0,4,0,0,,,,,,
10,1,4,0,0,,,,,,
10,2,4,0,0,,,,,,
10,3,4,0,0,,,,,,
10,4,4,0,0,,,,,,
10,0,5,0,0,,,,,,
10,1,5,25,8.960573477,,,,,,
10,2,5,0,0,,,,,,
10,3,5,0,0,,,,,,
10,4,5,0,0,,,,,,
11,0,2,0,0,,,,,,
11,1,2,0,0,,,,,,
11,2,2,0,0,,,,,,
11,3,2,0,0,,,,,,
11,4,2,30,7.620660457,,,,,,
11,0,1,0,0,,,,,,
11,1,1,0,0,,,,,,
11,2,1,0,0,,,,,,
11,3,1,0,0,,,,,,
11,4,1,104,26.41828959,,,,,,
11,0,3,0,0,,,,,,
11,1,3,0,0,,,,,,
11,2,3,0,0,,,,,,
11,3,3,0,0,,,,,,
11,4,3,0,0,,,,,,
11,0,4,0,0,,,,,,
11,1,4,0,0,,,,,,
11,2,4,0,0,,,,,,
11,3,4,0,0,,,,,,
11,4,4,0,0,,,,,,
11,0,5,0,0,,,,,,
11,1,5,22,7.885304659,,,,,,
11,2,5,0,0,,,,,,
11,3,5,0,0,,,,,,
11,4,5,0,0,,,,,,
12,0,2,0,0,,,,,,
12,1,2,0,0,,,,,,
12,2,2,0,0,,,,,,
12,3,2,0,0,,,,,,
12,4,2,25,6.350550381,,,,,,
12,0,1,0,0,,,,,,
12,1,1,0,0,,,,,,
12,2,1,0,0,,,,,,
12,3,1,0,0,,,,,,
12,4,1,62,15.74936494,,,,,,
12,0,3,0,0,,,,,,
12,1,3,0,0,,,,,,
12,2,3,0,0,,,,,,
12,3,3,0,0,,,,,,
12,4,3,0,0,,,,,,
12,0,4,0,0,,,,,,
12,1,4,0,0,,,,,,
12,2,4,0,0,,,,,,
12,3,4,0,0,,,,,,
12,4,4,0,0,,,,,,
12,0,5,0,0,,,,,,
12,1,5,15,5.376344086,,,,,,
12,2,5,0,0,,,,,,
12,3,5,0,0,,,,,,
12,4,5,0,0,,,,,,
13,0,2,0,0,,,,,,
13,1,2,0,0,,,,,,
13,2,2,0,0,,,,,,
13,3,2,0,0,,,,,,
13,4,2,18,4.572396274,,,,,,
13,0,1,0,0,,,,,,
13,1,1,0,0,,,,,,
13,2,1,0,0,,,,,,
13,3,1,0,0,,,,,,
13,4,1,51,12.95512278,,,,,,
13,0,3,0,0,,,,,,
13,1,3,0,0,,,,,,
13,2,3,0,0,,,,,,
13,3,3,0,0,,,,,,
13,4,3,0,0,,,,,,
13,0,4,0,0,,,,,,
13,1,4,0,0,,,,,,
13,2,4,0,0,,,,,,
13,3,4,0,0,,,,,,
13,4,4,0,0,,,,,,
13,0,5,0,0,,,,,,
13,1,5,15,5.376344086,,,,,,
13,2,5,0,0,,,,,,
13,3,5,0,0,,,,,,
13,4,5,0,0,,,,,,
14,0,2,0,0,,,,,,
14,1,2,0,0,,,,,,
14,2,2,0,0,,,,,,
14,3,2,0,0,,,,,,
14,4,2,23,5.842506351,,,,,,
14,0,1,0,0,,,,,,
14,1,1,0,0,,,,,,
14,2,1,0,0,,,,,,
14,3,1,0,0,,,,,,
14,4,1,60,15.24132091,,,,,,
14,0,3,0,0,,,,,,
14,1,3,0,0,,,,,,
14,2,3,0,0,,,,,,
14,3,3,0,0,,,,,,
14,4,3,0,0,,,,,,
14,0,4,0,0,,,,,,
14,1,4,0,0,,,,,,
14,2,4,0,0,,,,,,
14,3,4,0,0,,,,,,
14,4,4,0,0,,,,,,
14,0,5,0,0,,,,,,
14,1,5,16,5.734767025,,,,,,
14,2,5,0,0,,,,,,
14,3,5,0,0,,,,,,
14,4,5,0,0,,,,,,
15,0,2,0,0,,,,,,
15,1,2,0,0,,,,,,
15,2,2,0,0,,,,,,
15,3,2,0,0,,,,,,
15,4,2,50,12.70110076,,,,,,
15,0,1,0,0,,,,,,
15,1,1,0,0,,,,,,
15,2,1,0,0,,,,,,
15,3,1,0,0,,,,,,
15,4,1,130,33.02286198,,,,,,
15,0,3,0,0,,,,,,
15,1,3,0,0,,,,,,
15,2,3,0,0,,,,,,
15,3,3,0,0,,,,,,
15,4,3,0,0,,,,,,
15,0,4,0,0,,,,,,
15,1,4,0,0,,,,,,
15,2,4,0,0,,,,,,
15,3,4,0,0,,,,,,
15,4,4,0,0,,,,,,
15,0,5,0,0,,,,,,
15,1,5,36,12.90322581,,,,,,
15,2,5,0,0,,,,,,
15,3,5,0,0,,,,,,
15,4,5,0,0,,,,,,
16,0,2,0,0,,,,,,
16,1,2,0,0,,,,,,
16,2,2,0,0,,,,,,
16,3,2,0,0,,,,,,
16,4,2,71,18.03556308,,,,,,
16,0,1,0,0,,,,,,
16,1,1,0,0,,,,,,
16,2,1,0,0,,,,,,
16,3,1,0,0,,,,,,
16,4,1,153,38.86536833,,,,,,
16,0,3,0,0,,,,,,
16,1,3,0,0,,,,,,
16,2,3,0,0,,,,,,
16,3,3,0,0,,,,,,
16,4,3,0,0,,,,,,
16,0,4,0,0,,,,,,
16,1,4,0,0,,,,,,
16,2,4,0,0,,,,,,
16,3,4,0,0,,,,,,
16,4,4,0,0,,,,,,
16,0,5,0,0,,,,,,
16,1,5,58,20.78853047,,,,,,
16,2,5,0,0,,,,,,
16,3,5,0,0,,,,,,
16,4,5,0,0,,,,,,
17,0,2,0,0,,,,,,
17,1,2,0,0,,,,,,
17,2,2,0,0,,,,,,
17,3,2,0,0,,,,,,
17,4,2,50,12.70110076,,,,,,
17,0,1,0,0,,,,,,
17,1,1,0,0,,,,,,
17,2,1,0,0,,,,,,
17,3,1,0,0,,,,,,
17,4,1,133,33.78492803,,,,,,
17,0,3,0,0,,,,,,
17,1,3,0,0,,,,,,
17,2,3,0,0,,,,,,
17,3,3,0,0,,,,,,
17,4,3,0,0,,,,,,
17,0,4,0,0,,,,,,
17,1,4,0,0,,,,,,
17,2,4,0,0,,,,,,
17,3,4,0,0,,,,,,
17,4,4,0,0,,,,,,
17,0,5,0,0,,,,,,
17,1,5,50,17.92114695,,,,,,
17,2,5,0,0,,,,,,
17,3,5,0,0,,,,,,
17,4,5,0,0,,,,,,
18,0,2,0,0,,,,,,
18,1,2,0,0,,,,,,
18,2,2,0,0,,,,,,
18,3,2,0,0,,,,,,
18,4,2,47,11.93903472,,,,,,
18,0,1,0,0,,,,,,
18,1,1,0,0,,,,,,
18,2,1,0,0,,,,,,
18,3,1,0,0,,,,,,
18,4,1,118,29.9745978,,,,,,
18,0,3,0,0,,,,,,
18,1,3,0,0,,,,,,
18,2,3,0,0,,,,,,
18,3,3,0,0,,,,,,
18,4,3,0,0,,,,,,
18,0,4,0,0,,,,,,
18,1,4,0,0,,,,,,
18,2,4,0,0,,,,,,
18,3,4,0,0,,,,,,
18,4,4,0,0,,,,,,
18,0,5,0,0,,,,,,
18,1,5,48,17.20430108,,,,,,
18,2,5,0,0,,,,,,
18,3,5,0,0,,,,,,
18,4,5,0,0,,,,,,
19,0,2,0,0,,,,,,
19,1,2,0,0,,,,,,
19,2,2,0,0,,,,,,
19,3,2,0,0,,,,,,
19,4,2,47,11.93903472,,,,,,
19,0,1,0,0,,,,,,
19,1,1,0,0,,,,,,
19,2,1,0,0,,,,,,
19,3,1,0,0,,,,,,
19,4,1,115,29.21253175,,,,,,
19,0,3,0,0,,,,,,
19,1,3,0,0,,,,,,
19,2,3,0,0,,,,,,
19,3,3,0,0,,,,,,
19,4,3,0,0,,,,,,
19,0,4,0,0,,,,,,
19,1,4,0,0,,,,,,
19,2,4,0,0,,,,,,
19,3,4,0,0,,,,,,
19,4,4,0,0,,,,,,
19,0,5,0,0,,,,,,
19,1,5,48,17.20430108,,,,,,
19,2,5,0,0,,,,,,
19,3,5,0,0,,,,,,
19,4,5,0,0,,,,,,
20,0,2,0,0,,,,,,
20,1,2,0,0,,,,,,
20,2,2,0,0,,,,,,
20,3,2,0,0,,,,,,
20,4,2,47,11.93903472,,,,,,
20,0,1,0,0,,,,,,
20,1,1,0,0,,,,,,
20,2,1,0,0,,,,,,
20,3,1,0,0,,,,,,
20,4,1,115,29.21253175,,,,,,
20,0,3,0,0,,,,,,
20,1,3,0,0,,,,,,
20,2,3,0,0,,,,,,
20,3,3,0,0,,,,,,
20,4,3,0,0,,,,,,
20,0,4,0,0,,,,,,
20,1,4,0,0,,,,,,
20,2,4,0,0,,,,,,
20,3,4,0,0,,,,,,
20,4,4,0,0,,,,,,
20,0,5,0,0,,,,,,
20,1,5,48,17.20430108,,,,,,
20,2,5,0,0,,,,,,
20,3,5,0,0,,,,,,
20,4,5,0,0,,,,,,
21,0,2,0,0,,,,,,
21,1,2,0,0,,,,,,
21,2,2,0,0,,,,,,
21,3,2,0,0,,,,,,
21,4,2,47,11.93903472,,,,,,
21,0,1,0,0,,,,,,
21,1,1,0,0,,,,,,
21,2,1,0,0,,,,,,
21,3,1,0,0,,,,,,
21,4,1,115,29.21253175,,,,,,
21,0,3,0,0,,,,,,
21,1,3,0,0,,,,,,
21,2,3,0,0,,,,,,
21,3,3,0,0,,,,,,
21,4,3,0,0,,,,,,
21,0,4,0,0,,,,,,
21,1,4,0,0,,,,,,
21,2,4,0,0,,,,,,
21,3,4,0,0,,,,,,
21,4,4,0,0,,,,,,
21,0,5,0,0,,,,,,
21,1,5,48,17.20430108,,,,,,
21,2,5,0,0,,,,,,
21,3,5,0,0,,,,,,
21,4,5,0,0,,,,,,
22,0,2,0,0,,,,,,
22,1,2,0,0,,,,,,
22,2,2,0,0,,,,,,
22,3,2,0,0,,,,,,
22,4,2,47,11.93903472,,,,,,
22,0,1,0,0,,,,,,
22,1,1,0,0,,,,,,
22,2,1,0,0,,,,,,
22,3,1,0,0,,,,,,
22,4,1,115,29.21253175,,,,,,
22,0,3,0,0,,,,,,
22,1,3,0,0,,,,,,
22,2,3,0,0,,,,,,
22,3,3,0,0,,,,,,
22,4,3,0,0,,,,,,
22,0,4,0,0,,,,,,
22,1,4,0,0,,,,,,
22,2,4,0,0,,,,,,
22,3,4,0,0,,,,,,
22,4,4,0,0,,,,,,
22,0,5,0,0,,,,,,
22,1,5,48,17.20430108,,,,,,
22,2,5,0,0,,,,,,
22,3,5,0,0,,,,,,
22,4,5,0,0,,,,,,
23,0,2,0,0,,,,,,
23,1,2,0,0,,,,,,
23,2,2,0,0,,,,,,
23,3,2,0,0,,,,,,
23,4,2,47,11.93903472,,,,,,
23,0,1,0,0,,,,,,
23,1,1,0,0,,,,,,
23,2,1,0,0,,,,,,
23,3,1,0,0,,,,,,
23,4,1,110,27.94242168,,,,,,
23,0,3,0,0,,,,,,
23,1,3,0,0,,,,,,
23,2,3,0,0,,,,,,
23,3,3,0,0,,,,,,
23,4,3,0,0,,,,,,
23,0,4,0,0,,,,,,
23,1,4,0,0,,,,,,
23,2,4,0,0,,,,,,
23,3,4,0,0,,,,,,
23,4,4,0,0,,,,,,
23,0,5,0,0,,,,,,
23,1,5,45,16.12903226,,,,,,
23,2,5,0,0,,,,,,
23,3,5,0,0,,,,,,
23,4,5,0,0,,,,,,
24,0,2,0,0,,,,,,
24,1,2,0,0,,,,,,
24,2,2,0,0,,,,,,
24,3,2,0,0,,,,,,
24,4,2,44,11.17696867,,,,,,
24,0,1,0,0,,,,,,
24,1,1,0,0,,,,,,
24,2,1,0,0,,,,,,
24,3,1,0,0,,,,,,
24,4,1,92,23.3700254,,,,,,
24,0,3,0,0,,,,,,
24,1,3,0,0,,,,,,
24,2,3,0,0,,,,,,
24,3,3,0,0,,,,,,
24,4,3,0,0,,,,,,
24,0,4,0,0,,,,,,
24,1,4,0,0,,,,,,
24,2,4,0,0,,,,,,
24,3,4,0,0,,,,,,
24,4,4,0,0,,,,,,
24,0,5,0,0,,,,,,
24,1,5,37,13.26164875,,,,,,
24,2,5,0,0,,,,,,
24,3,5,0,0,,,,,,
24,4,5,0,0,,,,,,
25,0,2,0,0,,,,,,
25,1,2,0,0,,,,,,
25,2,2,0,0,,,,,,
25,3,2,0,0,,,,,,
25,4,2,31,7.874682472,,,,,,
25,0,1,0,0,,,,,,
25,1,1,0,0,,,,,,
25,2,1,0,0,,,,,,
25,3,1,0,0,,,,,,
25,4,1,64,16.25740898,,,,,,
25,0,3,0,0,,,,,,
25,1,3,0,0,,,,,,
25,2,3,0,0,,,,,,
25,3,3,0,0,,,,,,
25,4,3,0,0,,,,,,
25,0,4,0,0,,,,,,
25,1,4,0,0,,,,,,
25,2,4,0,0,,,,,,
25,3,4,0,0,,,,,,
25,4,4,0,0,,,,,,
25,0,5,0,0,,,,,,
25,1,5,19,6.810035842,,,,,,
25,2,5,0,0,,,,,,
25,3,5,0,0,,,,,,
25,4,5,0,0,,,,,,
26,0,2,0,0,,,,,,
26,1,2,0,0,,,,,,
26,2,2,0,0,,,,,,
26,3,2,0,0,,,,,,
26,4,2,30,7.620660457,,,,,,
26,0,1,0,0,,,,,,
26,1,1,0,0,,,,,,
26,2,1,0,0,,,,,,
26,3,1,0,0,,,,,,
26,4,1,64,16.25740898,,,,,,
26,0,3,0,0,,,,,,
26,1,3,0,0,,,,,,
26,2,3,0,0,,,,,,
26,3,3,0,0,,,,,,
26,4,3,0,0,,,,,,
26,0,4,0,0,,,,,,
26,1,4,0,0,,,,,,
26,2,4,0,0,,,,,,
26,3,4,0,0,,,,,,
26,4,4,0,0,,,,,,
26,0,5,0,0,,,,,,
26,1,5,15,5.376344086,,,,,,
26,2,5,0,0,,,,,,
26,3,5,0,0,,,,,,
26,4,5,0,0,,,,,,
27,0,2,0,0,,,,,,
27,1,2,0,0,,,,,,
27,2,2,0,0,,,,,,
27,3,2,0,0,,,,,,
27,4,2,50,12.70110076,,,,,,
27,0,1,0,0,,,,,,
27,1,1,0,0,,,,,,
27,2,1,0,0,,,,,,
27,3,1,0,0,,,,,,
27,4,1,120,30.48264183,,,,,,
27,0,3,0,0,,,,,,
27,1,3,0,0,,,,,,
27,2,3,0,0,,,,,,
27,3,3,0,0,,,,,,
27,4,3,0,0,,,,,,
27,0,4,0,0,,,,,,
27,1,4,0,0,,,,,,
27,2,4,0,0,,,,,,
27,3,4,0,0,,,,,,
27,4,4,0,0,,,,,,
27,0,5,0,0,,,,,,
27,1,5,24,8.602150538,,,,,,
27,2,5,0,0,,,,,,
27,3,5,0,0,,,,,,
27,4,5,0,0,,,,,,
28,0,2,0,0,,,,,,
28,1,2,0,0,,,,,,
28,2,2,0,0,,,,,,
28,3,2,0,0,,,,,,
28,4,2,96,24.38611346,,,,,,
28,0,1,0,0,,,,,,
28,1,1,0,0,,,,,,
28,2,1,0,0,,,,,,
28,3,1,0,0,,,,,,
28,4,1,174,44.19983065,,,,,,
28,0,3,0,0,,,,,,
28,1,3,0,0,,,,,,
28,2,3,0,0,,,,,,
28,3,3,0,0,,,,,,
28,4,3,0,0,,,,,,
28,0,4,0,0,,,,,,
28,1,4,0,0,,,,,,
28,2,4,0,0,,,,,,
28,3,4,0,0,,,,,,
28,4,4,0,0,,,,,,
28,0,5,0,0,,,,,,
28,1,5,36,12.90322581,,,,,,
28,2,5,0,0,,,,,,
28,3,5,0,0,,,,,,
28,4,5,0,0,,,,,,
29,0,2,0,0,,,,,,
29,1,2,0,0,,,,,,
29,2,2,0,0,,,,,,
29,3,2,0,0,,,,,,
29,4,2,79,20.0677392,,,,,,
29,0,1,0,0,,,,,,
29,1,1,0,0,,,,,,
29,2,1,0,0,,,,,,
29,3,1,0,0,,,,,,
29,4,1,143,36.32514818,,,,,,
29,0,3,0,0,,,,,,
29,1,3,0,0,,,,,,
29,2,3,0,0,,,,,,
29,3,3,0,0,,,,,,
29,4,3,0,0,,,,,,
29,0,4,0,0,,,,,,
29,1,4,0,0,,,,,,
29,2,4,0,0,,,,,,
29,3,4,0,0,,,,,,
29,4,4,0,0,,,,,,
29,0,5,0,0,,,,,,
29,1,5,29,10.39426523,,,,,,
29,2,5,0,0,,,,,,
29,3,5,0,0,,,,,,
29,4,5,0,0,,,,,,
30,0,2,0,0,,,,,,
30,1,2,0,0,,,,,,
30,2,2,0,0,,,,,,
30,3,2,0,0,,,,,,
30,4,2,74,18.79762913,,,,,,
30,0,1,0,0,,,,,,
30,1,1,0,0,,,,,,
30,2,1,0,0,,,,,,
30,3,1,0,0,,,,,,
30,4,1,131,33.276884,,,,,,
30,0,3,0,0,,,,,,
30,1,3,0,0,,,,,,
30,2,3,0,0,,,,,,
30,3,3,0,0,,,,,,
30,4,3,0,0,,,,,,
30,0,4,0,0,,,,,,
30,1,4,0,0,,,,,,
30,2,4,0,0,,,,,,
30,3,4,0,0,,,,,,
30,4,4,0,0,,,,,,
30,0,5,0,0,,,,,,
30,1,5,28,10.03584229,,,,,,
30,2,5,0,0,,,,,,
30,3,5,0,0,,,,,,
30,4,5,0,0,,,,,,
31,0,2,0,0,,,,,,
31,1,2,0,0,,,,,,
31,2,2,0,0,,,,,,
31,3,2,0,0,,,,,,
31,4,2,74,18.79762913,,,,,,
31,0,1,0,0,,,,,,
31,1,1,0,0,,,,,,
31,2,1,0,0,,,,,,
31,3,1,0,0,,,,,,
31,4,1,129,32.76883997,,,,,,
31,0,3,0,0,,,,,,
31,1,3,0,0,,,,,,
31,2,3,0,0,,,,,,
31,3,3,0,0,,,,,,
31,4,3,0,0,,,,,,
31,0,4,0,0,,,,,,
31,1,4,0,0,,,,,,
31,2,4,0,0,,,,,,
31,3,4,0,0,,,,,,
31,4,4,0,0,,,,,,
31,0,5,0,0,,,,,,
31,1,5,27,9.677419355,,,,,,
31,2,5,0,0,,,,,,
31,3,5,0,0,,,,,,
31,4,5,0,0,,,,,,
32,0,2,0,0,,,,,,
32,1,2,0,0,,,,,,
32,2,2,0,0,,,,,,
32,3,2,0,0,,,,,,
32,4,2,74,18.79762913,,,,,,
32,0,1,0,0,,,,,,
32,1,1,0,0,,,,,,
32,2,1,0,0,,,,,,
32,3,1,0,0,,,,,,
32,4,1,129,32.76883997,,,,,,
32,0,3,0,0,,,,,,
32,1,3,0,0,,,,,,
32,2,3,0,0,,,,,,
32,3,3,0,0,,,,,,
32,4,3,0,0,,,,,,
32,0,4,0,0,,,,,,
32,1,4,0,0,,,,,,
32,2,4,0,0,,,,,,
32,3,4,0,0,,,,,,
32,4,4,0,0,,,,,,
32,0,5,0,0,,,,,,
32,1,5,27,9.677419355,,,,,,
32,2,5,0,0,,,,,,
32,3,5,0,0,,,,,,
32,4,5,0,0,,,,,,
33,0,2,0,0,,,,,,
33,1,2,0,0,,,,,,
33,2,2,0,0,,,,,,
33,3,2,0,0,,,,,,
33,4,2,74,18.79762913,,,,,,
33,0,1,0,0,,,,,,
33,1,1,0,0,,,,,,
33,2,1,0,0,,,,,,
33,3,1,0,0,,,,,,
33,4,1,129,32.76883997,,,,,,
33,0,3,0,0,,,,,,
33,1,3,0,0,,,,,,
33,2,3,0,0,,,,,,
33,3,3,0,0,,,,,,
33,4,3,0,0,,,,,,
33,0,4,0,0,,,,,,
33,1,4,0,0,,,,,,
33,2,4,0,0,,,,,,
33,3,4,0,0,,,,,,
33,4,4,0,0,,,,,,
33,0,5,0,0,,,,,,
33,1,5,27,9.677419355,,,,,,
33,2,5,0,0,,,,,,
33,3,5,0,0,,,,,,
33,4,5,0,0,,,,,,
34,0,2,0,0,,,,,,
34,1,2,0,0,,,,,,
34,2,2,0,0,,,,,,
34,3,2,0,0,,,,,,
34,4,2,74,18.79762913,,,,,,
34,0,1,0,0,,,,,,
34,1,1,0,0,,,,,,
34,2,1,0,0,,,,,,
34,3,1,0,0,,,,,,
