-30,0,0.999
-29.9,0,0.998997143
-29.8,0,0.998994286
-29.7,0,0.998991429
-29.6,0,0.998988571
-29.5,0,0.998985714
-29.4,0,0.998982857
-29.3,0,0.99898
-29.2,0,0.998977143
-29.1,0,0.998974286
-29,0,0.998971429
-28.9,0,0.998968571
-28.8,0,0.998965714
-28.7,0,0.998962857
-28.6,0,0.99896
-28.5,0,0.998957143
-28.4,0,0.998954286
-28.3,0,0.998951429
-28.2,0,0.998948571
-28.1,0,0.998945714
-28,0,0.998942857
-27.9,0,0.99894
-27.8,0,0.998937143
-27.7,0,0.998934286
-27.6,0,0.998931429
-27.5,0,0.998928571
-27.4,0,0.998925714
-27.3,0,0.998922857
-27.2,0,0.99892
-27.1,0,0.998917143
-27,0,0.998914286
-26.9,0,0.998911429
-26.8,0,0.998908571
-26.7,0,0.998905714
-26.6,0,0.998902857
-26.5,0,0.9989
-26.4,0,0.998897143
-26.3,0,0.998894286
-26.2,0,0.998891429
-26.1,0,0.998888571
-26,0,0.998885714
-25.9,0,0.998882857
-25.8,0,0.99888
-25.7,0,0.998877143
-25.6,0,0.998874286
-25.5,0,0.998871429
-25.4,0,0.998868571
-25.3,0,0.998865714
-25.2,0,0.998862857
-25.1,0,0.99886
-25,0,0.998857143
-24.9,0,0.998854286
-24.8,0,0.998851429
-24.7,0,0.998848571
-24.6,0,0.998845714
-24.5,0,0.998842857
-24.4,0,0.99884
-24.3,0,0.998837143
-24.2,0,0.998834286
-24.1,0,0.998831429
-24,0,0.998828571
-23.9,0,0.998825714
-23.8,0,0.998822857
-23.7,0,0.99882
-23.6,0,0.998817143
-23.5,0,0.998814286
-23.4,0,0.998811429
-23.3,0,0.998808571
-23.2,0,0.998805714
-23.1,0,0.998802857
-23,0,0.9988
-22.9,0,0.998797143
-22.8,0,0.998794286
-22.7,0,0.998791429
-22.6,0,0.998788571
-22.5,0,0.998785714
-22.4,0,0.998782857
-22.3,0,0.99878
-22.2,0,0.998777143
-22.1,0,0.998774286
-22,0,0.998771429
-21.9,0,0.998768571
-21.8,0,0.998765714
-21.7,0,0.998762857
-21.6,0,0.99876
-21.5,0,0.998757143
-21.4,0,0.998754286
-21.3,0,0.998751429
-21.2,0,0.998748571
-21.1,0,0.998745714
-21,0,0.998742857
-20.9,0,0.99874
-20.8,0,0.998737143
-20.7,0,0.998734286
-20.6,0,0.998731429
-20.5,0,0.998728571
-20.4,0,0.998725714
-20.3,0,0.998722857
-20.2,0,0.99872
-20.1,0,0.998717143
-20,0,0.998714286
-19.9,0,0.998711429
-19.8,0,0.998708571
-19.7,0,0.998705714
-19.6,0,0.998702857
-19.5,0,0.9987
-19.4,0,0.998697143
-19.3,0,0.998694286
-19.2,0,0.998691429
-19.1,0,0.998688571
-19,0,0.998685714
-18.9,0,0.998682857
-18.8,0,0.99868
-18.7,0,0.998677143
-18.6,0,0.998674286
-18.5,0,0.998671429
-18.4,0,0.998668571
-18.3,0,0.998665714
-18.2,0,0.998662857
-18.1,0,0.99866
-18,0,0.998657143
-17.9,0,0.998654286
-17.8,0,0.998651429
-17.7,0,0.998648571
-17.6,0,0.998645714
-17.5,0,0.998642857
-17.4,0,0.99864
-17.3,0,0.998637143
-17.2,0,0.998634286
-17.1,0,0.998631429
-17,0,0.998628571
-16.9,0,0.998625714
-16.8,0,0.998622857
-16.7,0,0.99862
-16.6,0,0.998617143
-16.5,0,0.998614286
-16.4,0,0.998611429
-16.3,0,0.998608571
-16.2,0,0.998605714
-16.1,0,0.998602857
-16,0,0.9986
-15.9,0,0.998597143
-15.8,0,0.998594286
-15.7,0,0.998591429
-15.6,0,0.998588571
-15.5,0,0.998585714
-15.4,0,0.998582857
-15.3,0,0.99858
-15.2,0,0.998577143
-15.1,0,0.998574286
-15,0,0.998571429
-14.9,0,0.998568571
-14.8,0,0.998565714
-14.7,0,0.998562857
-14.6,0,0.99856
-14.5,0,0.998557143
-14.4,0,0.998554286
-14.3,0,0.998551429
-14.2,0,0.998548571
-14.1,0,0.998545714
-14,0,0.998542857
-13.9,0,0.99854
-13.8,0,0.998537143
-13.7,0,0.998534286
-13.6,0,0.998531429
-13.5,0,0.998528571
-13.4,0,0.998525714
-13.3,0,0.998522857
-13.2,0,0.99852
-13.1,0,0.998517143
-13,0,0.998514286
-12.9,0,0.998511429
-12.8,0,0.998508571
-12.7,0,0.998505714
-12.6,0,0.998502857
-12.5,0,0.9985
-12.4,0,0.998497143
-12.3,0,0.998494286
-12.2,0,0.998491429
-12.1,0,0.998488571
-12,0,0.998485714
-11.9,0,0.998482857
-11.8,0,0.99848
-11.7,0,0.998477143
-11.6,0,0.998474286
-11.5,0,0.998471429
-11.4,0,0.998468571
-11.3,0,0.998465714
-11.2,0,0.998462857
-11.1,0,0.99846
-11,0,0.998457143
-10.9,0,0.998454286
-10.8,0,0.998451429
-10.7,0,0.998448571
-10.6,0,0.998445714
-10.5,0,0.998442857
-10.4,0,0.99844
-10.3,0,0.998437143
-10.2,0,0.998434286
-10.1,0,0.998431429
-10,0,0.998428571
-9.9,0,0.998425714
-9.8,0,0.998422857
-9.7,0,0.99842
-9.6,0,0.998417143
-9.5,0,0.998414286
-9.4,0,0.998411429
-9.3,0,0.998408571
-9.2,0,0.998405714
-9.1,0,0.998402857
-9,0,0.9984
-8.9,0,0.998397143
-8.8,0,0.998394286
-8.7,0,0.998391429
-8.6,0,0.998388571
-8.5,0,0.998385714
-8.4,0,0.998382857
-8.3,0,0.99838
-8.2,0,0.998377143
-8.1,0,0.998374286
-8,0,0.998371429
-7.9,0,0.998368571
-7.8,0,0.998365714
-7.7,0,0.998362857
-7.6,0,0.99836
-7.5,0,0.998357143
-7.4,0,0.998354286
-7.3,0,0.998351429
-7.2,0,0.998348571
-7.1,0,0.998345714
-7,0,0.998342857
-6.9,0,0.99834
-6.8,0,0.998337143
-6.7,0,0.998334286
-6.6,0,0.998331429
-6.5,0,0.998328571
-6.4,0,0.998325714
-6.3,0,0.998322857
-6.2,0,0.99832
-6.1,0,0.998317143
-6,0,0.998314286
-5.9,0,0.998311429
-5.8,0,0.998308571
-5.7,0,0.998305714
-5.6,0,0.998302857
-5.5,0,0.9983
-5.4,0,0.998297143
-5.3,0,0.998294286
-5.2,0,0.998291429
-5.1,0,0.998288571
-5,0,0.998285714
-4.9,0.0075,0.998282857
-4.8,0.015,0.99828
-4.7,0.0225,0.998277143
-4.6,0.03,0.998274286
-4.5,0.0375,0.998271429
-4.4,0.045,0.998268571
-4.3,0.0525,0.998265714
-4.2,0.06,0.998262857
-4.1,0.0675,0.99826
-4,0.075,0.998257143
-3.9,0.0825,0.998254286
-3.8,0.09,0.998251429
-3.7,0.0975,0.998248571
-3.6,0.105,0.998245714
-3.5,0.1125,0.998242857
-3.4,0.12,0.99824
-3.3,0.1275,0.998237143
-3.2,0.135,0.998234286
-3.1,0.1425,0.998231429
-3,0.15,0.998228571
-2.9,0.189,0.998225714
-2.8,0.228,0.998222857
-2.7,0.267,0.99822
-2.6,0.306,0.998217143
-2.5,0.345,0.998214286
-2.4,0.384,0.998211429
-2.3,0.423,0.998208571
-2.2,0.462,0.998205714
-2.1,0.501,0.998202857
-2,0.54,0.9982
-1.9,0.579,0.998197143
-1.8,0.618,0.998194286
-1.7,0.657,0.998191429
-1.6,0.696,0.998188571
-1.5,0.735,0.998185714
-1.4,0.774,0.998182857
-1.3,0.813,0.99818
-1.2,0.852,0.998177143
-1.1,0.891,0.998174286
-1,0.93,0.998171429
-0.9,0.93252,0.998168571
-0.8,0.93504,0.998165714
-0.7,0.93756,0.998162857
-0.6,0.94008,0.99816
-0.5,0.9426,0.998157143
-0.4,0.94512,0.998154286
-0.3,0.94764,0.998151429
-0.2,0.95016,0.998148571
-0.1,0.95268,0.998145714
0,0.9552,0.998142857
0.1,0.95772,0.99814
0.2,0.96024,0.998137143
0.3,0.96276,0.998134286
0.4,0.96528,0.998131429
0.5,0.9678,0.998128571
0.6,0.97032,0.998125714
0.7,0.97284,0.998122857
0.8,0.97536,0.99812
0.9,0.97788,0.998117143
1,0.9804,0.998114286
1.1,0.98292,0.998111429
1.2,0.98544,0.998108571
1.3,0.98796,0.998105714
1.4,0.99048,0.998102857
1.5,0.993,0.9981
1.6,0.993066667,0.998097143
1.7,0.993133333,0.998094286
1.8,0.9932,0.998091429
1.9,0.993266667,0.998088571
2,1,0.998085714
2.1,1,0.998082857
2.2,1,0.99808
2.3,1,0.998077143
2.4,1,0.998074286
2.5,1,0.998071429
2.6,1,0.998068571
2.7,1,0.998065714
2.8,1,0.998062857
2.9,1,0.99806
3,1,0.998057143
3.1,1,0.998054286
3.2,1,0.998051429
3.3,1,0.998048571
3.4,1,0.998045714
3.5,1,0.998042857
3.6,1,0.99804
3.7,1,0.998037143
3.8,1,0.998034286
3.9,1,0.998031429
4,1,0.998028571
4.1,1,0.998025714
4.2,1,0.998022857
4.3,1,0.99802
4.4,1,0.998017143
4.5,1,0.998014286
4.6,1,0.998011429
4.7,1,0.998008571
4.8,1,0.998005714
4.9,1,0.998002857
5,1,0.998
5.1,1,0.998
5.2,1,0.998
5.3,1,0.998
5.4,1,0.998
5.5,1,0.998
5.6,1,0.998
5.7,1,0.998
5.8,1,0.998
5.9,1,0.998
6,1,0.998
6.1,1,0.998
6.2,1,0.998
6.3,1,0.998
6.4,1,0.998
6.5,1,0.998
6.6,1,0.998
6.7,1,0.998
6.8,1,0.998
6.9,1,0.998
7,1,0.998
7.1,1,0.998
7.2,1,0.998
7.3,1,0.998
7.4,1,0.998
7.5,1,0.998
7.6,1,0.998
7.7,1,0.998
7.8,1,0.998
7.9,1,0.998
8,1,0.998
8.1,1,0.998
8.2,1,0.998
8.3,1,0.998
8.4,1,0.998
8.5,1,0.998
8.6,1,0.998
8.7,1,0.998
8.8,1,0.998
8.9,1,0.998
9,1,0.998
9.1,1,0.998
9.2,1,0.998
9.3,1,0.998
9.4,1,0.998
9.5,1,0.998
9.6,1,0.998
9.7,1,0.998
9.8,1,0.998
9.9,1,0.998
10,1,0.998
10.1,1,0.99796
10.2,1,0.99792
10.3,1,0.99788
10.4,1,0.99784
10.5,1,0.9978
10.6,1,0.99776
10.7,1,0.99772
10.8,1,0.99768
10.9,1,0.99764
11,1,0.9976
11.1,1,0.99756
11.2,1,0.99752
11.3,1,0.99748
11.4,1,0.99744
11.5,1,0.9974
11.6,1,0.99736
11.7,1,0.99732
11.8,1,0.99728
11.9,1,0.99724
12,1,0.9972
12.1,1,0.99716
12.2,1,0.99712
12.3,1,0.99708
12.4,1,0.99704
12.5,1,0.997
12.6,1,0.99696
12.7,1,0.99692
12.8,1,0.99688
12.9,1,0.99684
13,1,0.9968
13.1,1,0.99676
13.2,1,0.99672
13.3,1,0.99668
13.4,1,0.99664
13.5,1,0.9966
13.6,1,0.99656
13.7,1,0.99652
13.8,1,0.99648
13.9,1,0.99644
14,1,0.9964
14.1,1,0.99636
14.2,1,0.99632
14.3,1,0.99628
14.4,1,0.99624
14.5,1,0.9962
