10,13.10958904109589
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
20,184.15342465753426
