0,0,7,5000,1,0,0
0,1,7,5000,1,0,0
0,2,7,5000,1,0,0
0,3,6.983989030523358,5000,1,0,-0.013594219366960045
0,4,6.898540499662408,5000,1,0,-0.08614485877720054
0,5,6.813242182712939,5000,1,0,-0.15856795807391985
0,6,6.728101724510482,5000,1,0,-0.2308570263590248
0,7,6.64312728194219,5000,1,0,-0.3030051379736123
0,8,6.558327566091307,5000,1,0,-0.3750048967149276
0,9,6.473711888448003,5000,1,0,-0.44684839660075226
0,10,6.389290211629315,5000,1,0,-0.5185271788052989
0,11,6.305073205103347,5000,1,0,-0.5900321843462146
0,12,6.2210723064716325,5000,1,0,-0.6613537020523873
0,13,6.1372997889295515,5000,1,0,-0.7324813112862301
0,14,6.053768835598574,5000,1,0,-0.8034038188313997
0,15,5.970493621506778,5000,1,0,-0.8741091892866978
0,16,5.8874894040864625,5000,1,0,-0.9445844682284752
0,17,5.804772623160547,5000,1,0,-1.0148156973165166
0,18,5.722361011503796,5000,1,0,-1.0847878204213053
0,19,5.640273717191354,5000,1,0,-1.1544845797431902
0,20,5.558531439086339,5000,1,0,-1.2238884007757498
0,21,5.477156576970569,5000,1,0,-1.2929802648363093
0,22,5.3961733979877025,5000,1,0,-1.3617395677462907
0,23,5.315608221245423,5000,1,0,-1.430143963093509
0,24,5.235489622610796,5000,1,0,-1.4981691883493247
0,25,5.1558486619273936,5000,1,0,-1.5657888719484392
0,26,5.076719135078856,5000,1,0,-1.6329743192726693
0,27,4.998137853513045,5000,1,0,-1.6996942753191124
0,28,4.920144954012036,5000,1,0,-1.7659146616878936
0,29,4.842784241628484,5000,1,0,-1.831598285409778
0,30,4.766103568784503,5000,1,0,-1.896704517069761
0,31,4.690155253511667,5000,1,0,-1.9611889356976417
0,32,4.6149965396547845,5000,1,0,-2.0250029380289565
0,33,4.540690101507188,5000,1,0,-2.088093310041067
0,34,4.467304594710903,5000,1,0,-2.1504017592077243
0,35,4.394915254237288,5000,1,0,-2.2118644067796613
0,36,4.323604538728958,5000,1,0,-2.272411240701829
0,37,4.253462818265255,5000,1,0,-2.3319655316615755
0,38,4.184589099507744,5000,1,0,-2.3904432173990853
0,39,4.117091777948836,5000,1,0,-2.4477522640057052
0,40,4.051089401356025,5000,1,0,-2.503792017716583
0,41,3.9867114211931063,5000,1,0,-2.5584525669115137
0,42,3.924098899547177,5000,1,0,-2.6116141418939063
0,43,3.863405127715226,5000,1,0,-2.6631465896757516
0,44,3.8047960991002676,5000,1,0,-2.7129089724620368
0,45,3.7484507637374347,5000,1,0,-2.7607493515436876
0,46,3.6945609754105924,5000,1,0,-2.806504832198554
0,47,3.6433310264365235,5000,1,0,-2.850001958685971
0,48,3.594976652229892,5000,1,0,-2.8910575594274506
0,49,3.5497233812620714,5000,1,0,-2.929480147985034
0,50,3.507804110622711,5000,1,0,-2.965071981546755
0,51,3.469455808458283,5000,1,0,-2.9976318607429673
0,52,3.4349152873540376,5000,1,0,-3.0269587182843076
0,53,3.404414060904313,5000,1,0,-3.0528559860246403
0,54,3.378172389305557,5000,1,0,-3.075136650589622
0,55,3.356392733005163,5000,1,0,-3.09362881159939
0,56,3.339252953080368,5000,1,0,-3.1081814549317635
0,57,3.3268997027840106,5000,1,0,-3.1186700636739535
0,58,3.3194425220304358,5000,1,0,-3.1250016322383094
0,59,3.316949152542373,5000,1,0,-3.1271186440677967
0,60,3.3194425220304358,5000,1,0,-3.1250016322383094
0,61,3.3268997027840106,5000,1,0,-3.1186700636739535
0,62,3.339252953080368,5000,1,0,-3.1081814549317635
0,63,3.356392733005163,5000,1,0,-3.09362881159939
0,64,3.378172389305557,5000,1,0,-3.075136650589622
0,65,3.404414060904313,5000,1,0,-3.0528559860246403
0,66,3.4349152873540376,5000,1,0,-3.0269587182843076
0,67,3.469455808458283,5000,1,0,-2.9976318607429673
0,68,3.507804110622711,5000,1,0,-2.965071981546755
0,69,3.5497233812620714,5000,1,0,-2.929480147985034
0,70,3.594976652229892,5000,1,0,-2.8910575594274506
0,71,3.6433310264365235,5000,1,0,-2.850001958685971
0,72,3.6945609754105924,5000,1,0,-2.806504832198554
0,73,3.7484507637374347,5000,1,0,-2.7607493515436876
0,74,3.8047960991002676,5000,1,0,-2.7129089724620368
0,75,3.863405127715226,5000,1,0,-2.6631465896757516
0,76,3.924098899547177,5000,1,0,-2.6116141418939063
0,77,3.9867114211931063,5000,1,0,-2.5584525669115137
0,78,4.051089401356025,5000,1,0,-2.503792017716583
0,79,4.117091777948836,5000,1,0,-2.4477522640057052
0,80,4.184589099507744,5000,1,0,-2.3904432173990853
0,81,4.253462818265255,5000,1,0,-2.3319655316615755
0,82,4.323604538728958,5000,1,0,-2.272411240701829
0,83,4.394915254237288,5000,1,0,-2.2118644067796613
0,84,4.467304594710903,5000,1,0,-2.1504017592077243
0,85,4.540690101507188,5000,1,0,-2.088093310041067
0,86,4.6149965396547845,5000,1,0,-2.0250029380289565
0,87,4.690155253511667,5000,1,0,-1.9611889356976417
0,88,4.766103568784503,5000,1,0,-1.896704517069761
0,89,4.842784241628484,5000,1,0,-1.831598285409778
0,90,4.920144954012036,5000,1,0,-1.7659146616878936
0,91,4.998137853513045,5000,1,0,-1.6996942753191124
0,92,5.076719135078856,5000,1,0,-1.6329743192726693
0,93,5.1558486619273936,5000,1,0,-1.5657888719484392
0,94,5.235489622610796,5000,1,0,-1.4981691883493247
0,95,5.315608221245423,5000,1,0,-1.430143963093509
0,96,5.3961733979877025,5000,1,0,-1.3617395677462907
0,97,5.477156576970569,5000,1,0,-1.2929802648363093
0,98,5.558531439086339,5000,1,0,-1.2238884007757498
0,99,5.640273717191354,5000,1,0,-1.1544845797431902
