"BehaviorSpace results (NetLogo 5.3.1)"
"worm_sim_main.nlogo"
"Does pH work?"
"06/13/2016 12:26:04:856 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","1","1","2","2","3","3","4","4","5","5","6","6"
"pH_tolerance","4.5",,"5",,"5.5",,"6",,"6.5",,"7",
"[reporter]","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop"
"[final]","0","2003.9397260273972","0","2132.909589041096","0","662.7835616438356","0","189.7917808219178","0","83.59452054794521","0","0"
"[min]","0","0","0","0","0","0","0","0","0","0","0","0"
"[max]","7703","2003.9397260273972","8397","2132.909589041096","2491","662.7835616438356","700","189.7917808219178","308","83.59452054794521","179","2.0136986301369864"
"[mean]","358.62746469025313","39.725286433739456","411.71011047405955","42.402195305570736","138.3782687735981","13.383120283972183","49.19941266955671","3.984828254693755","33.970213956090056","1.9104694620735136","7.966275895294684","0.04816937288124417"
"[steps]","7150","7150","7150","7150","7150","7150","7150","7150","7150","7150","6226","6226"

"[all run data]","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"44","0","43","0","36","0","35","0","64","0","35","0"
,"29","0","27","0","20","0","18","0","39","0","22","0"
,"19","0","15","0","11","0","11","0","26","0","16","0"
,"13","0","12","0","8","0","8","0","19","0","15","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"6","0","7","0","5","0","6","0","10","0","8","0"
,"3","0","4","0","4","0","3","0","6","0","5","0"
,"2","0","2","0","2","0","3","0","4","0","2","0"
,"1","0","2","0","2","0","2","0","2","0","0","0"
,"0","0","1","0","0","0","0","0","1","0","0","0"
,"0","0","1","0","0","0","0","0","0","0","0","0"
,"0","0","1","0","0","0","0","0","0","0","0","0"
,"0","0","1","0","0","0","0","0","0","0","0","0"
,"0","0","1","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0"
,"1","0","2","0","0","0","5","0","1","0","2","0"
,"1","0","2","0","0","0","5","0","1","0","2","0"
,"4","0","3","0","3","0","8","0","3","0","3","0"
,"3","0","2","0","1","0","4","0","1","0","2","0"
,"3","0","2","0","1","0","4","0","1","0","2","0"
,"1","0","1","0","0","0","4","0","0","0","0","0"
,"1","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0"
,"2","0","1","0","2","0","1","0","4","0","2","0"
,"5","0","5","0","4","0","4","0","6","0","3","0"
,"4","0","1","0","3","0","1","0","3","0","1","0"
,"3","0","1","0","3","0","0","0","1","0","1","0"
,"2","0","1","0","3","0","0","0","1","0","0","0"
,"2","0","1","0","3","0","0","0","1","0","0","0"
,"4","0","2","0","8","0","4","0","1","0","0","0"
,"8","0","4","0","10","0","4","0","1","0","1","0"
,"10","0","8","0","13","0","4","0","2","0","6","0"
,"14","0","10","0","17","0","8","0","3","0","9","0"
,"16","0","11","0","19","0","12","0","4","0","14","0"
,"19","0","16","0","20","0","13","0","7","0","16","0"
,"19","0","16","0","20","0","13","0","7","0","16","0"
,"10","0","10","0","9","0","9","0","5","0","9","0"
,"8","0","8","0","5","0","6","0","3","0","8","0"
,"6","0","3","0","3","0","3","0","2","0","6","0"
,"8","0","7","0","8","0","3","0","2","0","6","0"
,"12","0","9","0","12","0","4","0","4","0","9","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"19","0","12","0","13","0","5","0","6","0","10","0"
,"22","0","14","0","16","0","10","0","7","0","13","0"
,"24","0","16","0","17","0","12","0","8","0","15","0"
,"27","0","18","0","20","0","15","0","9","0","17","0"
,"33","0","22","0","21","0","16","0","10","0","21","0"
,"34","0","24","0","22","0","19","0","13","0","21","0"
,"37","0","26","0","25","0","20","0","14","0","22","0"
,"44","0","29","0","29","0","23","0","18","0","25","0"
,"45","0","31","0","33","0","25","0","22","0","26","0"
,"49","0","31","0","35","0","28","0","23","0","29","0"
,"53","0","33","0","38","0","31","0","28","0","32","0"
,"57","0","35","0","40","0","34","0","30","0","36","0"
,"60","0","40","0","40","0","36","0","32","0","36","0"
,"64","0","43","0","44","0","36","0","34","0","37","0"
,"66","0","48","0","47","0","43","0","39","0","38","0"
,"70","0","50","0","53","0","47","0","41","0","42","0"
,"75","0","55","0","58","0","48","0","44","0","45","0"
,"80","0","58","0","59","0","53","0","48","0","47","0"
,"85","0","62","0","63","0","55","0","51","0","51","0"
,"87","0","71","0","68","0","57","0","58","0","57","0"
,"92","0","73","0","70","0","60","0","59","0","61","0"
,"59","0","39","0","42","0","39","0","35","0","37","0"
,"59","0","39","0","42","0","39","0","35","0","37","0"
,"60","0","45","0","47","0","42","0","38","0","39","0"
,"63","0","49","0","51","0","43","0","41","0","40","0"
,"68","0","50","0","54","0","44","0","42","0","40","0"
,"69","0","52","0","54","0","46","0","42","0","41","0"
,"70","0","53","0","55","0","48","0","43","0","41","0"
,"70","0","53","0","55","0","48","0","43","0","41","0"
,"70","0","54","0","56","0","49","0","43","0","41","0"
,"70","0","57","0","57","0","51","0","44","0","41","0"
,"70","0","57","0","57","0","51","0","44","0","41","0"
,"70","0","57","0","57","0","51","0","44","0","41","0"
,"70","0","56","0","57","0","52","0","45","0","41","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","56","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"70","0","55","0","57","0","52","0","45","0","42","0"
,"71","0","55","0","57","0","52","0","45","0","42","0"
,"72","0","55","0","57","0","52","0","45","0","42","0"
,"72","0","55","0","57","0","52","0","45","0","42","0"
,"71","0","55","0","56","0","52","0","45","0","42","0"
,"71","0","54","0","56","0","52","0","45","0","42","0"
,"71","0","54","0","56","0","52","0","45","0","42","0"
,"72","0","54","0","56","0","52","0","45","0","42","0"
,"73","0","54","0","58","0","52","0","45","0","42","0"
,"74","0","54","0","58","0","52","0","45","0","42","0"
,"74","0","54","0","58","0","52","0","45","0","43","0"
,"76","0","54","0","58","0","52","0","45","0","43","0"
,"76","0","54","0","58","0","52","0","45","0","43","0"
,"78","0","54","0","58","0","53","0","45","0","44","0"
,"78","0","54","0","58","0","54","0","45","0","44","0"
,"78","0","54","0","58","0","54","0","45","0","44","0"
,"78","0","54","0","58","0","54","0","45","0","44","0"
,"78","0","54","0","58","0","54","0","45","0","44","0"
,"78","0","54","0","58","0","54","0","45","0","44","0"
,"78","0","54","0","60","0","55","0","46","0","44","0"
,"80","0","54","0","61","0","56","0","46","0","45","0"
,"80","0","54","0","62","0","56","0","46","0","45","0"
,"80","0","56","0","62","0","57","0","46","0","45","0"
,"81","0","56","0","62","0","57","0","46","0","46","0"
,"82","0","57","0","64","0","57","0","46","0","46","0"
,"82","0","57","0","64","0","57","0","46","0","46","0"
,"82","0","57","0","64","0","57","0","46","0","46","0"
,"82","0","57","0","64","0","57","0","46","0","46","0"
,"82","0","57","0","66","0","60","0","46","0","46","0"
,"85","0","58","0","68","0","60","0","46","0","46","0"
,"85","0","60","0","70","0","61","0","47","0","46","0"
,"88","0","62","0","73","0","62","0","48","0","47","0"
,"88","0","62","0","73","0","62","0","48","0","47","0"
,"88","0","62","0","73","0","62","0","48","0","47","0"
