"BehaviorSpace results (NetLogo 5.3.1)"
"worm_sim_main.nlogo"
"Does pH work?"
"06/13/2016 13:45:01:150 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","1","1","2","2","3","3","4","4","5","5","6","6","7","7"
"pH_tolerance","4",,"4.5",,"5",,"5.5",,"6",,"6.5",,"7",
"[reporter]","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop"
"[final]","0","1029.3013698630136","0","1521.7369863013698","0","1573.7479452054795","0","735.2904109589041","0","184.15342465753426","0","143.56164383561645","0","0"
"[min]","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"[max]","4073","1029.3013698630136","5893","1521.7369863013698","5966","1573.7479452054795","2770","735.2904109589041","732","184.15342465753426","526","143.56164383561645","167","1.8712328767123287"
"[mean]","190.54635715284576","20.247649241508487","290.241784365823","30.24502023857188","311.94490281079567","31.790999630284514","156.50076912319955","14.882551918210465","51.48706474618935","3.7953500133136013","54.41294923786883","3.2208063629380255","7.016872890888639","0.04380259708240969"
"[steps]","7150","7150","7150","7150","7150","7150","7150","7150","7150","7150","7150","7150","6222","6222"

"[all run data]","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop","count adults","finalPop"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"50","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"49","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"49","0","50","0","50","0","49","0","50","0","50","0","50","0"
,"49","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"49","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"49","0","50","0","50","0","50","0","50","0","50","0","50","0"
,"49","0","50","0","51","0","50","0","50","0","50","0","50","0"
,"49","0","52","0","51","0","50","0","51","0","50","0","50","0"
,"49","0","52","0","51","0","52","0","51","0","51","0","51","0"
,"49","0","52","0","51","0","52","0","51","0","51","0","51","0"
,"49","0","53","0","51","0","53","0","51","0","53","0","52","0"
,"51","0","53","0","51","0","56","0","52","0","53","0","53","0"
,"53","0","54","0","53","0","57","0","52","0","53","0","56","0"
,"54","0","56","0","55","0","62","0","52","0","54","0","55","0"
,"57","0","58","0","56","0","63","0","54","0","55","0","57","0"
,"59","0","59","0","57","0","67","0","60","0","60","0","59","0"
,"61","0","59","0","59","0","68","0","61","0","61","0","59","0"
,"64","0","62","0","60","0","69","0","63","0","65","0","61","0"
,"65","0","64","0","62","0","71","0","64","0","66","0","64","0"
,"67","0","65","0","65","0","75","0","67","0","67","0","67","0"
,"73","0","66","0","67","0","75","0","70","0","69","0","69","0"
,"76","0","70","0","71","0","77","0","71","0","71","0","75","0"
,"78","0","72","0","75","0","79","0","73","0","72","0","76","0"
,"81","0","74","0","77","0","80","0","75","0","74","0","78","0"
,"83","0","75","0","78","0","83","0","76","0","78","0","80","0"
,"84","0","78","0","81","0","84","0","81","0","80","0","82","0"
,"87","0","79","0","82","0","87","0","81","0","80","0","82","0"
,"87","0","81","0","85","0","89","0","84","0","82","0","86","0"
,"92","0","82","0","87","0","90","0","84","0","87","0","90","0"
,"92","0","82","0","87","0","90","0","84","0","87","0","90","0"
,"94","0","86","0","88","0","93","0","85","0","87","0","90","0"
,"97","0","87","0","92","0","100","0","90","0","89","0","93","0"
,"101","0","88","0","94","0","100","0","93","0","89","0","94","0"
,"103","0","89","0","97","0","102","0","95","0","90","0","95","0"
,"105","0","91","0","100","0","103","0","95","0","90","0","96","0"
,"108","0","92","0","105","0","103","0","97","0","92","0","97","0"
,"111","0","92","0","108","0","104","0","99","0","95","0","98","0"
,"114","0","93","0","110","0","107","0","104","0","96","0","98","0"
,"114","0","98","0","112","0","107","0","105","0","96","0","102","0"
,"117","0","101","0","112","0","107","0","107","0","99","0","102","0"
,"118","0","104","0","115","0","112","0","107","0","102","0","103","0"
,"123","0","108","0","118","0","113","0","109","0","105","0","105","0"
,"129","0","112","0","118","0","113","0","114","0","107","0","106","0"
,"134","0","113","0","118","0","117","0","119","0","110","0","106","0"
,"137","0","115","0","119","0","117","0","122","0","112","0","106","0"
,"139","0","121","0","124","0","117","0","123","0","117","0","106","0"
,"140","0","121","0","124","0","118","0","126","0","121","0","106","0"
,"142","0","123","0","126","0","123","0","131","0","121","0","108","0"
,"142","0","125","0","127","0","125","0","131","0","123","0","109","0"
,"144","0","128","0","129","0","126","0","132","0","124","0","113","0"
,"146","0","130","0","131","0","130","0","136","0","126","0","113","0"
,"147","0","133","0","132","0","132","0","137","0","130","0","113","0"
,"151","0","136","0","133","0","133","0","139","0","136","0","116","0"
,"152","0","137","0","134","0","135","0","140","0","136","0","118","0"
,"158","0","137","0","138","0","138","0","142","0","137","0","119","0"
,"159","0","140","0","139","0","141","0","143","0","139","0","120","0"
,"160","0","145","0","140","0","148","0","144","0","140","0","121","0"
,"161","0","147","0","142","0","152","0","145","0","143","0","122","0"
,"161","0","149","0","144","0","157","0","148","0","145","0","126","0"
,"164","0","150","0","146","0","158","0","150","0","147","0","128","0"
,"164","0","150","0","146","0","158","0","150","0","147","0","128","0"
,"167","0","151","0","148","0","162","0","152","0","149","0","129","0"
,"172","0","152","0","149","0","164","0","153","0","152","0","132","0"
,"174","0","158","0","150","0","170","0","154","0","152","0","133","0"
,"176","0","160","0","151","0","173","0","155","0","154","0","134","0"
,"177","0","162","0","153","0","174","0","159","0","155","0","136","0"
,"178","0","165","0","157","0","175","0","161","0","158","0","140","0"
,"182","0","169","0","159","0","177","0","162","0","161","0","140","0"
,"184","0","172","0","159","0","180","0","164","0","162","0","143","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","182","0","166","0","163","0","146","0"
,"185","0","177","0","161","0","181","0","166","0","163","0","146","0"
,"189","0","179","0","163","0","181","0","167","0","168","0","146","0"
,"191","0","181","0","164","0","183","0","168","0","169","0","148","0"
,"195","0","185","0","164","0","186","0","169","0","171","0","149","0"
,"197","0","186","0","167","0","187","0","172","0","175","0","150","0"
,"199","0","189","0","170","0","190","0","173","0","176","0","153","0"
,"201","0","193","0","173","0","194","0","176","0","177","0","155","0"
,"204","0","195","0","175","0","195","0","179","0","179","0","156","0"
,"204","0","195","0","175","0","195","0","179","0","179","0","156","0"
,"204","0","195","0","175","0","195","0","179","0","179","0","156","0"
,"205","0","198","0","178","0","198","0","181","0","181","0","159","0"
,"205","0","198","0","178","0","198","0","181","0","181","0","159","0"
,"205","0","198","0","178","0","198","0","181","0","181","0","159","0"
,"206","0","199","0","180","0","201","0","185","0","185","0","160","0"
,"209","0","204","0","182","0","203","0","188","0","186","0","162","0"
,"213","0","208","0","184","0","205","0","190","0","187","0","162","0"
,"213","0","208","0","184","0","205","0","190","0","187","0","162","0"
,"213","0","208","0","184","0","204","0","190","0","187","0","162","0"
,"216","0","209","0","187","0","206","0","191","0","189","0","165","0"
,"216","0","209","0","187","0","206","0","191","0","189","0","165","0"
,"216","0","209","0","187","0","206","0","191","0","189","0","165","0"
,"216","0","209","0","187","0","206","0","191","0","189","0","165","0"
,"216","0","208","0","187","0","206","0","191","0","189","0","165","0"
,"218","0","209","0","188","0","206","0","192","0","189","0","167","0"
,"218","0","209","0","188","0","206","0","192","0","189","0","167","0"
,"134","0","119","0","106","0","134","0","123","0","107","0","104","0"
,"134","0","119","0","106","0","134","0","123","0","107","0","104","0"
,"134","0","119","0","106","0","134","0","123","0","107","0","104","0"
,"134","0","119","0","106","0","134","0","123","0","107","0","104","0"
,"134","0","119","0","106","0","134","0","123","0","107","0","104","0"
,"80","0","66","0","64","0","89","0","80","0","60","0","63","0"
,"80","0","66","0","64","0","89","0","80","0","60","0","63","0"
,"80","0","66","0","64","0","89","0","80","0","60","0","63","0"
,"80","0","66","0","64","0","89","0","80","0","60","0","63","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"47","0","37","0","39","0","58","0","48","0","31","0","38","0"
,"33","0","21","0","24","0","38","0","25","0","19","0","18","0"
,"18","0","16","0","15","0","25","0","16","0","10","0","12","0"
,"12","0","12","0","11","0","14","0","11","0","7","0","7","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"7","0","8","0","7","0","11","0","6","0","3","0","4","0"
,"4","0","4","0","5","0","8","0","3","0","1","0","1","0"
,"2","0","3","0","3","0","6","0","1","0","1","0","1","0"
,"2","0","1","0","3","0","1","0","1","0","1","0","1","0"
,"1","0","0","0","2","0","1","0","1","0","1","0","0","0"
,"0","0","0","0","1","0","1","0","1","0","0","0","0","0"
,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
