0,0,6.6,500,1,0
0,1,6.6,500,1,0
0,2,6.6,500,1,0
0,3,6.6,500,1,0
0,4,6.6,500,1,0
0,5,6.6,500,1,0
0,6,6.6,500,1,0
0,7,6.6,500,1,0
0,8,6.6,500,1,0
0,9,6.6,500,1,0
0,10,6.6,500,1,0
0,11,6.6,500,1,0
0,12,6.6,500,1,0
0,13,6.6,500,1,0
0,14,6.6,500,1,0
0,15,6.6,500,1,0
0,16,6.6,500,1,0
0,17,6.6,500,1,0
0,18,6.6,500,1,0
0,19,6.6,500,1,0
0,20,6.6,500,1,0
0,21,6.6,500,1,0
0,22,6.6,500,1,0
0,23,6.6,500,1,0
0,24,6.6,500,1,0
0,25,6.6,500,1,0
0,26,6.6,500,1,0
0,27,6.6,500,1,0
0,28,6.6,500,1,0
0,29,6.6,500,1,0
0,30,6.1,500,1,0
0,31,6.1,500,1,0
0,32,6.1,500,1,0
0,33,6.1,500,1,0
0,34,6.1,500,1,0
0,35,6.1,500,1,0
0,36,6.1,500,1,0
0,37,6.1,500,1,0
0,38,6.1,500,1,0
0,39,6.1,500,1,0
0,40,6.1,500,1,0
0,41,6.1,500,1,0
0,42,6.1,500,1,0
0,43,6.1,500,1,0
0,44,6.1,500,1,0
0,45,6.1,500,1,0
0,46,6.1,500,1,0
0,47,6.1,500,1,0
0,48,6.1,500,1,0
0,49,6.1,500,1,0
0,50,6.1,500,1,0
0,51,6.1,500,1,0
0,52,6.1,500,1,0
0,53,6.1,500,1,0
0,54,6.1,500,1,0
0,55,6.1,500,1,0
0,56,6.1,500,1,0
0,57,6.1,500,1,0
0,58,6.1,500,1,0
0,59,6.1,500,1,0
0,60,5.6,500,1,0
0,61,5.6,500,1,0
0,62,5.6,500,1,0
0,63,5.6,500,1,0
0,64,5.6,500,1,0
0,65,5.6,500,1,0
0,66,5.6,500,1,0
0,67,5.6,500,1,0
0,68,5.6,500,1,0
0,69,5.6,500,1,0
0,70,5.6,500,1,0
0,71,5.6,500,1,0
0,72,5.6,500,1,0
0,73,5.6,500,1,0
0,74,5.6,500,1,0
0,75,5.6,500,1,0
0,76,5.6,500,1,0
0,77,5.6,500,1,0
0,78,5.6,500,1,0
0,79,5.6,500,1,0
0,80,5.6,500,1,0
0,81,5.6,500,1,0
0,82,5.6,500,1,0
0,83,5.6,500,1,0
0,84,5.6,500,1,0
0,85,5.6,500,1,0
0,86,5.6,500,1,0
0,87,5.6,500,1,0
0,88,5.6,500,1,0
0,89,5.6,500,1,0
0,90,5,500,1,0
0,91,5,500,1,0
0,92,5,500,1,0
0,93,5,500,1,0
0,94,5,500,1,0
0,95,5,500,1,0
0,96,5,500,1,0
0,97,5,500,1,0
0,98,5,500,1,0
0,99,5,500,1,0
0,100,5,500,1,0
0,101,5,500,1,0
0,102,5,500,1,0
0,103,5,500,1,0
0,104,5,500,1,0
0,105,5,500,1,0
0,106,5,500,1,0
0,107,5,500,1,0
0,108,5,500,1,0
0,109,5,500,1,0
0,110,5,500,1,0
0,111,5,500,1,0
0,112,5,500,1,0
0,113,5,500,1,0
0,114,5,500,1,0
0,115,5,500,1,0
0,116,5,500,1,0
0,117,5,500,1,0
0,118,5,500,1,0
0,119,5,500,1,0
1,0,6.6,500,1,0
1,1,6.6,500,1,0
1,2,6.6,500,1,0
1,3,6.6,500,1,0
1,4,6.6,500,1,0
1,5,6.6,500,1,0
1,6,6.6,500,1,0
1,7,6.6,500,1,0
1,8,6.6,500,1,0
1,9,6.6,500,1,0
1,10,6.6,500,1,0
1,11,6.6,500,1,0
1,12,6.6,500,1,0
1,13,6.6,500,1,0
1,14,6.6,500,1,0
1,15,6.6,500,1,0
1,16,6.6,500,1,0
1,17,6.6,500,1,0
1,18,6.6,500,1,0
1,19,6.6,500,1,0
1,20,6.6,500,1,0
1,21,6.6,500,1,0
1,22,6.6,500,1,0
1,23,6.6,500,1,0
1,24,6.6,500,1,0
1,25,6.6,500,1,0
1,26,6.6,500,1,0
1,27,6.6,500,1,0
1,28,6.6,500,1,0
1,29,6.6,500,1,0
1,30,6.1,500,1,0
1,31,6.1,500,1,0
1,32,6.1,500,1,0
1,33,6.1,500,1,0
1,34,6.1,500,1,0
1,35,6.1,500,1,0
1,36,6.1,500,1,0
1,37,6.1,500,1,0
1,38,6.1,500,1,0
1,39,6.1,500,1,0
1,40,6.1,500,1,0
1,41,6.1,500,1,0
1,42,6.1,500,1,0
1,43,6.1,500,1,0
1,44,6.1,500,1,0
1,45,6.1,500,1,0
1,46,6.1,500,1,0
1,47,6.1,500,1,0
1,48,6.1,500,1,0
1,49,6.1,500,1,0
1,50,6.1,500,1,0
1,51,6.1,500,1,0
1,52,6.1,500,1,0
1,53,6.1,500,1,0
1,54,6.1,500,1,0
1,55,6.1,500,1,0
1,56,6.1,500,1,0
1,57,6.1,500,1,0
1,58,6.1,500,1,0
1,59,6.1,500,1,0
1,60,5.6,500,1,0
1,61,5.6,500,1,0
1,62,5.6,500,1,0
1,63,5.6,500,1,0
1,64,5.6,500,1,0
1,65,5.6,500,1,0
1,66,5.6,500,1,0
1,67,5.6,500,1,0
1,68,5.6,500,1,0
1,69,5.6,500,1,0
1,70,5.6,500,1,0
1,71,5.6,500,1,0
1,72,5.6,500,1,0
1,73,5.6,500,1,0
1,74,5.6,500,1,0
1,75,5.6,500,1,0
1,76,5.6,500,1,0
1,77,5.6,500,1,0
1,78,5.6,500,1,0
1,79,5.6,500,1,0
1,80,5.6,500,1,0
1,81,5.6,500,1,0
1,82,5.6,500,1,0
1,83,5.6,500,1,0
1,84,5.6,500,1,0
1,85,5.6,500,1,0
1,86,5.6,500,1,0
1,87,5.6,500,1,0
1,88,5.6,500,1,0
1,89,5.6,500,1,0
1,90,5,500,1,0
1,91,5,500,1,0
1,92,5,500,1,0
1,93,5,500,1,0
1,94,5,500,1,0
1,95,5,500,1,0
1,96,5,500,1,0
1,97,5,500,1,0
1,98,5,500,1,0
1,99,5,500,1,0
1,100,5,500,1,0
1,101,5,500,1,0
1,102,5,500,1,0
1,103,5,500,1,0
1,104,5,500,1,0
1,105,5,500,1,0
1,106,5,500,1,0
1,107,5,500,1,0
1,108,5,500,1,0
1,109,5,500,1,0
1,110,5,500,1,0
1,111,5,500,1,0
1,112,5,500,1,0
1,113,5,500,1,0
1,114,5,500,1,0
1,115,5,500,1,0
1,116,5,500,1,0
1,117,5,500,1,0
1,118,5,500,1,0
1,119,5,500,1,0
2,0,6.6,500,1,0
2,1,6.6,500,1,0
2,2,6.6,500,1,0
2,3,6.6,500,1,0
2,4,6.6,500,1,0
2,5,6.6,500,1,0
2,6,6.6,500,1,0
2,7,6.6,500,1,0
2,8,6.6,500,1,0
2,9,6.6,500,1,0
2,10,6.6,500,1,0
2,11,6.6,500,1,0
2,12,6.6,500,1,0
2,13,6.6,500,1,0
2,14,6.6,500,1,0
2,15,6.6,500,1,0
2,16,6.6,500,1,0
2,17,6.6,500,1,0
2,18,6.6,500,1,0
2,19,6.6,500,1,0
2,20,6.6,500,1,0
2,21,6.6,500,1,0
2,22,6.6,500,1,0
2,23,6.6,500,1,0
2,24,6.6,500,1,0
2,25,6.6,500,1,0
2,26,6.6,500,1,0
2,27,6.6,500,1,0
2,28,6.6,500,1,0
2,29,6.6,500,1,0
2,30,6.1,500,1,0
2,31,6.1,500,1,0
2,32,6.1,500,1,0
2,33,6.1,500,1,0
2,34,6.1,500,1,0
2,35,6.1,500,1,0
2,36,6.1,500,1,0
2,37,6.1,500,1,0
2,38,6.1,500,1,0
2,39,6.1,500,1,0
2,40,6.1,500,1,0
2,41,6.1,500,1,0
2,42,6.1,500,1,0
2,43,6.1,500,1,0
2,44,6.1,500,1,0
2,45,6.1,500,1,0
2,46,6.1,500,1,0
2,47,6.1,500,1,0
2,48,6.1,500,1,0
2,49,6.1,500,1,0
2,50,6.1,500,1,0
2,51,6.1,500,1,0
2,52,6.1,500,1,0
2,53,6.1,500,1,0
2,54,6.1,500,1,0
2,55,6.1,500,1,0
2,56,6.1,500,1,0
2,57,6.1,500,1,0
2,58,6.1,500,1,0
2,59,6.1,500,1,0
2,60,5.6,500,1,0
2,61,5.6,500,1,0
2,62,5.6,500,1,0
2,63,5.6,500,1,0
2,64,5.6,500,1,0
2,65,5.6,500,1,0
2,66,5.6,500,1,0
2,67,5.6,500,1,0
2,68,5.6,500,1,0
2,69,5.6,500,1,0
2,70,5.6,500,1,0
2,71,5.6,500,1,0
2,72,5.6,500,1,0
2,73,5.6,500,1,0
2,74,5.6,500,1,0
2,75,5.6,500,1,0
2,76,5.6,500,1,0
2,77,5.6,500,1,0
2,78,5.6,500,1,0
2,79,5.6,500,1,0
2,80,5.6,500,1,0
2,81,5.6,500,1,0
2,82,5.6,500,1,0
2,83,5.6,500,1,0
2,84,5.6,500,1,0
2,85,5.6,500,1,0
2,86,5.6,500,1,0
2,87,5.6,500,1,0
2,88,5.6,500,1,0
2,89,5.6,500,1,0
2,90,5,500,1,0
2,91,5,500,1,0
2,92,5,500,1,0
2,93,5,500,1,0
2,94,5,500,1,0
2,95,5,500,1,0
2,96,5,500,1,0
2,97,5,500,1,0
2,98,5,500,1,0
2,99,5,500,1,0
2,100,5,500,1,0
2,101,5,500,1,0
2,102,5,500,1,0
2,103,5,500,1,0
2,104,5,500,1,0
2,105,5,500,1,0
2,106,5,500,1,0
2,107,5,500,1,0
2,108,5,500,1,0
2,109,5,500,1,0
2,110,5,500,1,0
2,111,5,500,1,0
2,112,5,500,1,0
2,113,5,500,1,0
2,114,5,500,1,0
2,115,5,500,1,0
2,116,5,500,1,0
2,117,5,500,1,0
2,118,5,500,1,0
2,119,5,500,1,0
3,0,6.6,500,1,0
3,1,6.6,500,1,0
3,2,6.6,500,1,0
3,3,6.6,500,1,0
3,4,6.6,500,1,0
3,5,6.6,500,1,0
3,6,6.6,500,1,0
3,7,6.6,500,1,0
3,8,6.6,500,1,0
3,9,6.6,500,1,0
3,10,6.6,500,1,0
3,11,6.6,500,1,0
3,12,6.6,500,1,0
3,13,6.6,500,1,0
3,14,6.6,500,1,0
3,15,6.6,500,1,0
3,16,6.6,500,1,0
3,17,6.6,500,1,0
3,18,6.6,500,1,0
3,19,6.6,500,1,0
3,20,6.6,500,1,0
3,21,6.6,500,1,0
3,22,6.6,500,1,0
3,23,6.6,500,1,0
3,24,6.6,500,1,0
3,25,6.6,500,1,0
3,26,6.6,500,1,0
3,27,6.6,500,1,0
3,28,6.6,500,1,0
3,29,6.6,500,1,0
3,30,6.1,500,1,0
3,31,6.1,500,1,0
3,32,6.1,500,1,0
3,33,6.1,500,1,0
3,34,6.1,500,1,0
3,35,6.1,500,1,0
3,36,6.1,500,1,0
3,37,6.1,500,1,0
3,38,6.1,500,1,0
3,39,6.1,500,1,0
3,40,6.1,500,1,0
3,41,6.1,500,1,0
3,42,6.1,500,1,0
3,43,6.1,500,1,0
3,44,6.1,500,1,0
3,45,6.1,500,1,0
3,46,6.1,500,1,0
3,47,6.1,500,1,0
3,48,6.1,500,1,0
3,49,6.1,500,1,0
3,50,6.1,500,1,0
3,51,6.1,500,1,0
3,52,6.1,500,1,0
3,53,6.1,500,1,0
3,54,6.1,500,1,0
3,55,6.1,500,1,0
3,56,6.1,500,1,0
3,57,6.1,500,1,0
3,58,6.1,500,1,0
3,59,6.1,500,1,0
3,60,5.6,500,1,0
3,61,5.6,500,1,0
3,62,5.6,500,1,0
3,63,5.6,500,1,0
3,64,5.6,500,1,0
3,65,5.6,500,1,0
3,66,5.6,500,1,0
3,67,5.6,500,1,0
3,68,5.6,500,1,0
3,69,5.6,500,1,0
3,70,5.6,500,1,0
3,71,5.6,500,1,0
3,72,5.6,500,1,0
3,73,5.6,500,1,0
3,74,5.6,500,1,0
3,75,5.6,500,1,0
3,76,5.6,500,1,0
3,77,5.6,500,1,0
3,78,5.6,500,1,0
3,79,5.6,500,1,0
3,80,5.6,500,1,0
3,81,5.6,500,1,0
3,82,5.6,500,1,0
3,83,5.6,500,1,0
3,84,5.6,500,1,0
3,85,5.6,500,1,0
3,86,5.6,500,1,0
3,87,5.6,500,1,0
3,88,5.6,500,1,0
3,89,5.6,500,1,0
3,90,5,500,1,0
3,91,5,500,1,0
3,92,5,500,1,0
3,93,5,500,1,0
3,94,5,500,1,0
3,95,5,500,1,0
3,96,5,500,1,0
3,97,5,500,1,0
3,98,5,500,1,0
3,99,5,500,1,0
3,100,5,500,1,0
3,101,5,500,1,0
3,102,5,500,1,0
3,103,5,500,1,0
3,104,5,500,1,0
3,105,5,500,1,0
3,106,5,500,1,0
3,107,5,500,1,0
3,108,5,500,1,0
3,109,5,500,1,0
3,110,5,500,1,0
3,111,5,500,1,0
3,112,5,500,1,0
3,113,5,500,1,0
3,114,5,500,1,0
3,115,5,500,1,0
3,116,5,500,1,0
3,117,5,500,1,0
3,118,5,500,1,0
3,119,5,500,1,0
4,0,6.6,500,1,0
4,1,6.6,500,1,0
4,2,6.6,500,1,0
4,3,6.6,500,1,0
4,4,6.6,500,1,0
4,5,6.6,500,1,0
4,6,6.6,500,1,0
4,7,6.6,500,1,0
4,8,6.6,500,1,0
4,9,6.6,500,1,0
4,10,6.6,500,1,0
4,11,6.6,500,1,0
4,12,6.6,500,1,0
4,13,6.6,500,1,0
4,14,6.6,500,1,0
4,15,6.6,500,1,0
4,16,6.6,500,1,0
4,17,6.6,500,1,0
4,18,6.6,500,1,0
4,19,6.6,500,1,0
4,20,6.6,500,1,0
4,21,6.6,500,1,0
4,22,6.6,500,1,0
4,23,6.6,500,1,0
4,24,6.6,500,1,0
4,25,6.6,500,1,0
4,26,6.6,500,1,0
4,27,6.6,500,1,0
4,28,6.6,500,1,0
4,29,6.6,500,1,0
4,30,6.1,500,1,0
4,31,6.1,500,1,0
4,32,6.1,500,1,0
4,33,6.1,500,1,0
4,34,6.1,500,1,0
4,35,6.1,500,1,0
4,36,6.1,500,1,0
4,37,6.1,500,1,0
4,38,6.1,500,1,0
4,39,6.1,500,1,0
4,40,6.1,500,1,0
4,41,6.1,500,1,0
4,42,6.1,500,1,0
4,43,6.1,500,1,0
4,44,6.1,500,1,0
4,45,6.1,500,1,0
4,46,6.1,500,1,0
4,47,6.1,500,1,0
4,48,6.1,500,1,0
4,49,6.1,500,1,0
4,50,6.1,500,1,0
4,51,6.1,500,1,0
4,52,6.1,500,1,0
4,53,6.1,500,1,0
4,54,6.1,500,1,0
4,55,6.1,500,1,0
4,56,6.1,500,1,0
4,57,6.1,500,1,0
4,58,6.1,500,1,0
4,59,6.1,500,1,0
4,60,5.6,500,1,0
4,61,5.6,500,1,0
4,62,5.6,500,1,0
4,63,5.6,500,1,0
4,64,5.6,500,1,0
4,65,5.6,500,1,0
4,66,5.6,500,1,0
4,67,5.6,500,1,0
4,68,5.6,500,1,0
4,69,5.6,500,1,0
