3,,
3.8,0.01,0.0
3.9,0.148,0.054
4.0,0.286,0.108
4.1,0.424,0.162
4.2,0.562,0.216
4.3,0.7,0.27
4.4,1.0,0.27
4.5,1.0,0.27
4.6,1.0,0.27
4.7,1.0,0.33
4.8,1.0,0.39
4.9,1.0,0.45
5.0,1.0,0.51
5.1,1.0,0.57
5.2,1.0,0.63
5.3,1.0,0.69
5.4,1.0,0.75
5.5,1.0,0.75
5.6,1.0,0.75
5.7,1.0,0.75
5.8,1.0,0.75
5.9,1.0,0.75
6.0,1.0,0.75
6.1,1.0,0.75
6.2,1.0,0.75
6.3,1.0,0.75
6.4,1.0,0.75
6.5,1.0,0.75
6.6,1.0,0.75
6.7,1.0,0.75
6.8,1.0,0.75
6.9,1.0,0.75
7.0,1.0,0.75
