"ML"|"No "|"35125698"|"66589768"
"ML"|"No "|"35125699"|"66589769"
"SM"|"Yes"|"35125699"|"66589770"
"GM"|"No "|"35125700"|"66589771"
"SM"|"Yes"|"35125700"|"66589772"
"SM"|"Yes"|"35125701"|"66589773"
"GM"|"No "|"35125701"|"66589774"
"GM"|"No "|"35125702"|"66589775"
"SM"|"Yes"|"35125702"|"66589776"
"PT"|"Yes"|"35125703"|"66589777"
"SM"|"Yes"|"35125704"|"66589778"
"SC-SM"|"No "|"35125704"|"66589779"
"SC-SM"|"No "|"35125705"|"66589780"
"SM"|"Yes"|"35125705"|"66589781"
"SC-SM"|"No "|"35125706"|"66589782"
"SM"|"Yes"|"35125706"|"66589783"
"SC-SM"|"No "|"35125707"|"66589784"
"SM"|"Yes"|"35125707"|"66589785"
"GM"|"No "|"35125708"|"66589786"
"GP-GM"|"No "|"35125708"|"66589787"
"SM"|"Yes"|"35125708"|"66589788"
"SP-SM"|"No "|"35125708"|"66589789"
"SM"|"No "|"35125709"|"66589790"
"SP-SM"|"Yes"|"35125709"|"66589791"
"GM"|"No "|"35125709"|"66589792"
"GP-GM"|"No "|"35125709"|"66589793"
"PT"|"Yes"|"35125710"|"66589794"
"PT"|"Yes"|"35125711"|"66589795"
"SW-SM"|"No "|"35125712"|"66589796"
"SM"|"No "|"35125712"|"66589797"
"SP-SM"|"Yes"|"35125712"|"66589798"
"SM"|"Yes"|"35125713"|"66589799"
"SP-SM"|"No "|"35125713"|"66589800"
"SM"|"Yes"|"35125714"|"66589801"
"SP-SM"|"No "|"35125714"|"66589802"
"SP-SM"|"Yes"|"35125715"|"66589803"
"SW-SM"|"No "|"35125715"|"66589804"
"SP"|"No "|"35125715"|"66589805"
"SP"|"No "|"35125716"|"66589806"
"SP-SM"|"Yes"|"35125716"|"66589807"
"SW-SM"|"No "|"35125716"|"66589808"
"SW"|"No "|"35125716"|"66589809"
"ML"|"No "|"35125526"|"66589417"
"SM"|"Yes"|"35125526"|"66589418"
"ML"|"No "|"35125527"|"66589419"
"SM"|"Yes"|"35125527"|"66589420"
"ML"|"No "|"35125528"|"66589421"
"SM"|"Yes"|"35125528"|"66589422"
"SM"|"Yes"|"35125529"|"66589423"
"ML"|"No "|"35125529"|"66589424"
"SM"|"Yes"|"35125530"|"66589425"
"ML"|"No "|"35125530"|"66589426"
"ML"|"No "|"35125531"|"66589427"
"SM"|"Yes"|"35125531"|"66589428"
"GP-GM"|"No "|"35125532"|"66589429"
"SM"|"Yes"|"35125532"|"66589430"
"SP-SM"|"No "|"35125532"|"66589431"
"GM"|"No "|"35125532"|"66589432"
"PT"|"Yes"|"35125533"|"66589433"
"SM"|"Yes"|"35125534"|"66589434"
"ML"|"No "|"35125534"|"66589435"
"SM"|"Yes"|"35125535"|"66589436"
"ML"|"No "|"35125535"|"66589437"
"SM"|"Yes"|"35125536"|"66589438"
"ML"|"No "|"35125536"|"66589439"
"GP-GM"|"No "|"35125537"|"66589440"
"SM"|"Yes"|"35125537"|"66589441"
"GM"|"No "|"35125537"|"66589442"
"SP-SM"|"No "|"35125537"|"66589443"
"PT"|"Yes"|"35125538"|"66589444"
"PT"|"Yes"|"35125539"|"66589445"
"SM"|"Yes"|"35125540"|"66589446"
"ML"|"No "|"35125540"|"66589447"
"SM"|"Yes"|"35125541"|"66589448"
"ML"|"No "|"35125541"|"66589449"
"SM"|"Yes"|"35125542"|"66589450"
"ML"|"No "|"35125542"|"66589451"
"SM"|"Yes"|"35125543"|"66589452"
"SC-SM"|"No "|"35125543"|"66589453"
"SC-SM"|"No "|"35125544"|"66589454"
"SM"|"Yes"|"35125544"|"66589455"
"SP-SM"|"No "|"35125545"|"66589456"
"GM"|"No "|"35125545"|"66589457"
"GP-GM"|"No "|"35125545"|"66589458"
"SM"|"Yes"|"35125545"|"66589459"
"SC-SM"|"No "|"35125546"|"66589460"
"SM"|"Yes"|"35125546"|"66589461"
"SM"|"Yes"|"35125547"|"66589462"
"SC-SM"|"No "|"35125547"|"66589463"
"PT"|"Yes"|"35125548"|"66589464"
"SP-SM"|"Yes"|"35125549"|"66589465"
"GM"|"No "|"35125549"|"66589466"
"GP-GM"|"No "|"35125549"|"66589467"
"SM"|"No "|"35125549"|"66589468"
"GP"|"No "|"35125550"|"66589469"
"GP-GM"|"No "|"35125550"|"66589470"
"SM"|"No "|"35125550"|"66589471"
"SP-SM"|"No "|"35125550"|"66589472"
"SP"|"Yes"|"35125550"|"66589473"
"GM"|"No "|"35125550"|"66589474"
"SM"|"Yes"|"35125551"|"66589475"
"GM"|"No "|"35125551"|"66589476"
"GP-GM"|"No "|"35125552"|"66589477"
"SM"|"No "|"35125552"|"66589478"
"GM"|"No "|"35125552"|"66589479"
"GP"|"No "|"35125552"|"66589480"
"SP-SM"|"No "|"35125552"|"66589481"
"SP"|"Yes"|"35125552"|"66589482"
"PT"|"Yes"|"35125553"|"66589483"
"GM"|"No "|"35125554"|"66589484"
"GP-GM"|"No "|"35125554"|"66589485"
"SM"|"No "|"35125554"|"66589486"
"SP-SM"|"No "|"35125554"|"66589487"
"GP"|"No "|"35125554"|"66589488"
"SP"|"Yes"|"35125554"|"66589489"
"SM"|"Yes"|"35125555"|"66589490"
"GM"|"No "|"35125555"|"66589491"
"GM"|"No "|"35125556"|"66589492"
"SM"|"Yes"|"35125556"|"66589493"
"PT"|"Yes"|"35125557"|"66589494"
"SM"|"Yes"|"35125558"|"66589495"
"ML"|"No "|"35125558"|"66589496"
"GM"|"No "|"35125559"|"66589497"
"SM"|"Yes"|"35125559"|"66589498"
"ML"|"No "|"35125560"|"66589499"
"SM"|"Yes"|"35125560"|"66589500"
"ML"|"No "|"35125561"|"66589501"
"SM"|"Yes"|"35125561"|"66589502"
"PT"|"Yes"|"35125562"|"66589503"
"GM"|"No "|"35125563"|"66589504"
"SM"|"Yes"|"35125563"|"66589505"
"SM"|"Yes"|"35125564"|"66589506"
"ML"|"No "|"35125564"|"66589507"
"SM"|"Yes"|"35125565"|"66589508"
"GM"|"No "|"35125565"|"66589509"
"PT"|"Yes"|"35125566"|"66589510"
"ML"|"No "|"35125567"|"66589511"
"SM"|"Yes"|"35125567"|"66589512"
"PT"|"Yes"|"35125568"|"66589513"
"SW"|"No "|"35125569"|"66589514"
"SP"|"No "|"35125569"|"66589515"
"SP-SM"|"Yes"|"35125569"|"66589516"
"SW-SM"|"No "|"35125569"|"66589517"
"SP-SM"|"No "|"35125570"|"66589518"
"SM"|"Yes"|"35125570"|"66589519"
"PT"|"Yes"|"35125571"|"66589520"
"SM"|"Yes"|"35125572"|"66589521"
"SP-SM"|"No "|"35125572"|"66589522"
"SP"|"No "|"35125573"|"66589523"
"SP-SM"|"Yes"|"35125573"|"66589524"
"SW-SM"|"No "|"35125573"|"66589525"
"SW-SM"|"No "|"35125574"|"66589526"
"SM"|"No "|"35125574"|"66589527"
"SP-SM"|"Yes"|"35125574"|"66589528"
"PT"|"Yes"|"35125575"|"66589529"
"SC-SM"|"No "|"35125577"|"66589530"
"SM"|"Yes"|"35125577"|"66589531"
"PT"|"Yes"|"35125578"|"66589532"
"SM"|"Yes"|"35125579"|"66589533"
"SC-SM"|"No "|"35125579"|"66589534"
"SC-SM"|"No "|"35125580"|"66589535"
"SM"|"Yes"|"35125580"|"66589536"
"PT"|"Yes"|"35125581"|"66589537"
"SC-SM"|"No "|"35125582"|"66589538"
"SM"|"Yes"|"35125582"|"66589539"
"PT"|"Yes"|"35125583"|"66589540"
"PT"|"Yes"|"35125584"|"66589541"
"ML"|"No "|"35125585"|"66589542"
"SM"|"Yes"|"35125585"|"66589543"
"ML"|"No "|"35125586"|"66589544"
"SM"|"Yes"|"35125586"|"66589545"
"ML"|"No "|"35125587"|"66589546"
"SM"|"Yes"|"35125587"|"66589547"
"ML"|"No "|"35125589"|"66589548"
"SM"|"Yes"|"35125589"|"66589549"
"ML"|"No "|"35125590"|"66589550"
"SM"|"Yes"|"35125590"|"66589551"
"SM"|"Yes"|"35125717"|"66589810"
"SC-SM"|"No "|"35125717"|"66589811"
"SC-SM"|"No "|"35125718"|"66589812"
"SM"|"Yes"|"35125718"|"66589813"
"PT"|"Yes"|"35125719"|"66589814"
"SM"|"Yes"|"35125720"|"66589815"
"SC-SM"|"No "|"35125720"|"66589816"
"GM"|"No "|"35125721"|"66589817"
"SP-SM"|"No "|"35125721"|"66589818"
"GP-GM"|"No "|"35125721"|"66589819"
"SM"|"Yes"|"35125721"|"66589820"
"SC-SM"|"No "|"35125722"|"66589821"
"SM"|"Yes"|"35125722"|"66589822"
"GP-GM"|"No "|"35125723"|"66589823"
"SM"|"No "|"35125723"|"66589824"
"GM"|"No "|"35125723"|"66589825"
"SP-SM"|"Yes"|"35125723"|"66589826"
"SM"|"Yes"|"35125724"|"66589827"
"SP-SM"|"No "|"35125724"|"66589828"
"SP-SM"|"Yes"|"35125725"|"66589829"
"SW-SM"|"No "|"35125725"|"66589830"
"SP"|"No "|"35125725"|"66589831"
"SW"|"No "|"35125725"|"66589832"
"PT"|"Yes"|"35125726"|"66589833"
"SP-SM"|"No "|"35125727"|"66589834"
"SM"|"Yes"|"35125727"|"66589835"
"SP-SM"|"Yes"|"35125728"|"66589836"
"SW-SM"|"No "|"35125728"|"66589837"
"SP"|"No "|"35125728"|"66589838"
"SM"|"No "|"35125729"|"66589839"
"SP-SM"|"Yes"|"35125729"|"66589840"
"SW-SM"|"No "|"35125729"|"66589841"
"PT"|"Yes"|"35125730"|"66589842"
"SC-SM"|"No "|"35125732"|"66589843"
"SM"|"Yes"|"35125732"|"66589844"
"PT"|"Yes"|"35125733"|"66589845"
"SM"|"Yes"|"35125734"|"66589846"
"SC-SM"|"No "|"35125734"|"66589847"
"PT"|"Yes"|"35125735"|"66589848"
"SM"|"Yes"|"35125736"|"66589849"
"SC-SM"|"No "|"35125736"|"66589850"
"SM"|"Yes"|"35125737"|"66589851"
"SC-SM"|"No "|"35125737"|"66589852"
"PT"|"Yes"|"35125738"|"66589853"
"PT"|"Yes"|"35125740"|"66589854"
"SC-SM"|"No "|"35125741"|"66589855"
"SM"|"Yes"|"35125741"|"66589856"
"PT"|"Yes"|"35125742"|"66589857"
"SP"|"Yes"|"35125743"|"66589858"
"SM"|"No "|"35125743"|"66589859"
"GM"|"No "|"35125743"|"66589860"
"SP-SM"|"No "|"35125743"|"66589861"
"GP"|"No "|"35125743"|"66589862"
"GP-GM"|"No "|"35125743"|"66589863"
"PT"|"Yes"|"35125744"|"66589864"
"SM"|"No "|"35125745"|"66589865"
"SP-SM"|"No "|"35125745"|"66589866"
"GP-GM"|"No "|"35125745"|"66589867"
"SP"|"Yes"|"35125745"|"66589868"
"GP"|"No "|"35125745"|"66589869"
"GM"|"No "|"35125745"|"66589870"
"GM"|"No "|"35125746"|"66589871"
"SM"|"Yes"|"35125746"|"66589872"
"GM"|"No "|"35125747"|"66589873"
"SM"|"Yes"|"35125747"|"66589874"
"PT"|"Yes"|"35125748"|"66589875"
"GP"|"No "|"35125749"|"66589876"
"GP-GM"|"No "|"35125749"|"66589877"
"SM"|"No "|"35125749"|"66589878"
"SP"|"Yes"|"35125749"|"66589879"
"GM"|"No "|"35125749"|"66589880"
"SP-SM"|"No "|"35125749"|"66589881"
"GM"|"No "|"35125750"|"66589882"
"SM"|"Yes"|"35125750"|"66589883"
"SP-SM"|"No "|"35125751"|"66589884"
"GM"|"No "|"35125751"|"66589885"
"GP-GM"|"No "|"35125751"|"66589886"
"SM"|"Yes"|"35125751"|"66589887"
"PT"|"Yes"|"35125752"|"66589888"
"ML"|"No "|"35125753"|"66589889"
"SM"|"Yes"|"35125753"|"66589890"
"ML"|"No "|"35125754"|"66589891"
"SM"|"Yes"|"35125754"|"66589892"
"ML"|"No "|"35125755"|"66589893"
"SM"|"Yes"|"35125755"|"66589894"
"ML"|"No "|"35125756"|"66589895"
"SM"|"Yes"|"35125756"|"66589896"
"ML"|"No "|"35125757"|"66589897"
"SM"|"Yes"|"35125757"|"66589898"
"ML"|"No "|"35125758"|"66589899"
"SM"|"Yes"|"35125758"|"66589900"
"PT"|"Yes"|"35125759"|"66589901"
"ML"|"No "|"35125760"|"66589902"
"SM"|"Yes"|"35125760"|"66589903"
"ML"|"No "|"35125761"|"66589904"
"SM"|"Yes"|"35125761"|"66589905"
"SM"|"Yes"|"35125763"|"66589906"
"ML"|"No "|"35125763"|"66589907"
"ML"|"No "|"35125764"|"66589908"
"SM"|"Yes"|"35125764"|"66589909"
"SM"|"Yes"|"35125765"|"66589910"
"ML"|"No "|"35125765"|"66589911"
"PT"|"Yes"|"35125766"|"66589912"
"ML"|"No "|"35125420"|"66589195"
"SM"|"Yes"|"35125420"|"66589196"
"ML"|"No "|"35125421"|"66589197"
"SM"|"Yes"|"35125421"|"66589198"
"ML"|"No "|"35125422"|"66589199"
"SM"|"Yes"|"35125422"|"66589200"
"SM"|"Yes"|"35125423"|"66589201"
"ML"|"No "|"35125423"|"66589202"
"ML"|"No "|"35125424"|"66589203"
"SM"|"Yes"|"35125424"|"66589204"
"ML"|"No "|"35125425"|"66589205"
"SM"|"Yes"|"35125425"|"66589206"
"GM"|"No "|"35125426"|"66589207"
"GP-GM"|"No "|"35125426"|"66589208"
"SM"|"Yes"|"35125426"|"66589209"
"SP-SM"|"No "|"35125426"|"66589210"
"PT"|"Yes"|"35125427"|"66589211"
"GP-GM"|"No "|"35125428"|"66589212"
"SM"|"Yes"|"35125428"|"66589213"
"GM"|"No "|"35125428"|"66589214"
"SP-SM"|"No "|"35125428"|"66589215"
"PT"|"Yes"|"35125429"|"66589216"
"PT"|"Yes"|"35125430"|"66589217"
"SM"|"Yes"|"35125431"|"66589218"
"ML"|"No "|"35125431"|"66589219"
"SM"|"Yes"|"35125432"|"66589220"
"ML"|"No "|"35125432"|"66589221"
"SM"|"Yes"|"35125433"|"66589222"
"ML"|"No "|"35125433"|"66589223"
"SM"|"Yes"|"35125434"|"66589224"
"ML"|"No "|"35125434"|"66589225"
"SM"|"Yes"|"35125435"|"66589226"
"ML"|"No "|"35125435"|"66589227"
"SM"|"Yes"|"35125436"|"66589228"
"ML"|"No "|"35125436"|"66589229"
"PT"|"Yes"|"35125437"|"66589230"
"PT"|"Yes"|"35125438"|"66589231"
"ML"|"No "|"35125439"|"66589232"
"SM"|"Yes"|"35125439"|"66589233"
"ML"|"No "|"35125440"|"66589234"
"SM"|"Yes"|"35125440"|"66589235"
"ML"|"No "|"35125441"|"66589236"
"SM"|"Yes"|"35125441"|"66589237"
"SM"|"Yes"|"35125442"|"66589238"
"ML"|"No "|"35125442"|"66589239"
"ML"|"No "|"35125443"|"66589240"
"SM"|"Yes"|"35125443"|"66589241"
"GM"|"No "|"35125444"|"66589242"
"SM"|"Yes"|"35125444"|"66589243"
"SM"|"Yes"|"35125445"|"66589244"
"GM"|"No "|"35125445"|"66589245"
"GM"|"No "|"35125446"|"66589246"
"SM"|"Yes"|"35125446"|"66589247"
"PT"|"Yes"|"35125447"|"66589248"
"SC-SM"|"No "|"35125448"|"66589249"
"SM"|"Yes"|"35125448"|"66589250"
"SC-SM"|"No "|"35125449"|"66589251"
"SM"|"Yes"|"35125449"|"66589252"
"SC-SM"|"No "|"35125450"|"66589253"
"SM"|"Yes"|"35125450"|"66589254"
"SM"|"Yes"|"35125451"|"66589255"
"SC-SM"|"No "|"35125451"|"66589256"
"SC-SM"|"No "|"35125452"|"66589257"
"SM"|"Yes"|"35125452"|"66589258"
"PT"|"Yes"|"35125454"|"66589259"
"SM"|"Yes"|"35125455"|"66589260"
"SC-SM"|"No "|"35125455"|"66589261"
"SC-SM"|"No "|"35125456"|"66589262"
"SM"|"Yes"|"35125456"|"66589263"
"SC-SM"|"No "|"35125457"|"66589264"
"SM"|"Yes"|"35125457"|"66589265"
"SC-SM"|"No "|"35125458"|"66589266"
"SM"|"Yes"|"35125458"|"66589267"
"GM"|"No "|"35125459"|"66589268"
"GP-GM"|"No "|"35125459"|"66589269"
"SM"|"Yes"|"35125459"|"66589270"
"SP-SM"|"No "|"35125459"|"66589271"
"SM"|"No "|"35125460"|"66589272"
"SP-SM"|"Yes"|"35125460"|"66589273"
"GM"|"No "|"35125460"|"66589274"
"GP-GM"|"No "|"35125460"|"66589275"
"PT"|"Yes"|"35125461"|"66589276"
"PT"|"Yes"|"35125462"|"66589277"
"PT"|"Yes"|"35125463"|"66589278"
"SW-SM"|"No "|"35125464"|"66589279"
"SM"|"No "|"35125464"|"66589280"
"SP-SM"|"Yes"|"35125464"|"66589281"
"SM"|"Yes"|"35125465"|"66589282"
"SP-SM"|"No "|"35125465"|"66589283"
"SM"|"Yes"|"35125466"|"66589284"
"SP-SM"|"No "|"35125466"|"66589285"
"SP-SM"|"Yes"|"35125467"|"66589286"
"SW-SM"|"No "|"35125467"|"66589287"
"SP"|"No "|"35125467"|"66589288"
"SP"|"No "|"35125468"|"66589289"
"SP-SM"|"Yes"|"35125468"|"66589290"
"SW-SM"|"No "|"35125468"|"66589291"
"SW"|"No "|"35125468"|"66589292"
"ML"|"No "|"35125469"|"66589293"
"SM"|"Yes"|"35125469"|"66589294"
"ML"|"No "|"35125470"|"66589295"
"SM"|"Yes"|"35125470"|"66589296"
"ML"|"No "|"35125471"|"66589297"
"SM"|"Yes"|"35125471"|"66589298"
"ML"|"No "|"35125472"|"66589299"
"SM"|"Yes"|"35125472"|"66589300"
"ML"|"No "|"35125473"|"66589301"
"SM"|"Yes"|"35125473"|"66589302"
"ML"|"No "|"35125474"|"66589303"
"SM"|"Yes"|"35125474"|"66589304"
"SP-SM"|"No "|"35125475"|"66589305"
"GM"|"No "|"35125475"|"66589306"
"GP-GM"|"No "|"35125475"|"66589307"
"SM"|"Yes"|"35125475"|"66589308"
"PT"|"Yes"|"35125476"|"66589309"
"SM"|"Yes"|"35125477"|"66589310"
"ML"|"No "|"35125477"|"66589311"
"SP-SM"|"No "|"35125478"|"66589312"
"GP-GM"|"No "|"35125478"|"66589313"
"SM"|"Yes"|"35125478"|"66589314"
"GM"|"No "|"35125478"|"66589315"
"PT"|"Yes"|"35125479"|"66589316"
"PT"|"Yes"|"35125480"|"66589317"
"SM"|"Yes"|"35125481"|"66589318"
"ML"|"No "|"35125481"|"66589319"
"ML"|"No "|"35125482"|"66589320"
"SM"|"Yes"|"35125482"|"66589321"
"SM"|"Yes"|"35125483"|"66589322"
"ML"|"No "|"35125483"|"66589323"
"SM"|"Yes"|"35125484"|"66589324"
"ML"|"No "|"35125484"|"66589325"
"SM"|"Yes"|"35125485"|"66589326"
"ML"|"No "|"35125485"|"66589327"
"ML"|"No "|"35125486"|"66589328"
"SM"|"Yes"|"35125486"|"66589329"
"SM"|"Yes"|"35125487"|"66589330"
"ML"|"No "|"35125487"|"66589331"
"ML"|"No "|"35125488"|"66589332"
"SM"|"Yes"|"35125488"|"66589333"
"ML"|"No "|"35125489"|"66589334"
"SM"|"Yes"|"35125489"|"66589335"
"SM"|"Yes"|"35125490"|"66589336"
"ML"|"No "|"35125490"|"66589337"
"PT"|"Yes"|"35125491"|"66589338"
"PT"|"Yes"|"35125492"|"66589339"
"GM"|"No "|"35125493"|"66589340"
"SM"|"Yes"|"35125493"|"66589341"
"GM"|"No "|"35125494"|"66589342"
"SM"|"Yes"|"35125494"|"66589343"
"SM"|"Yes"|"35125495"|"66589344"
"GM"|"No "|"35125495"|"66589345"
"PT"|"Yes"|"35125497"|"66589346"
"PT"|"Yes"|"35125498"|"66589347"
"SM"|"Yes"|"35125499"|"66589348"
"SC-SM"|"No "|"35125499"|"66589349"
"SM"|"Yes"|"35125500"|"66589350"
"SC-SM"|"No "|"35125500"|"66589351"
"SC-SM"|"No "|"35125501"|"66589352"
"SM"|"Yes"|"35125501"|"66589353"
"SC-SM"|"No "|"35125502"|"66589354"
"SM"|"Yes"|"35125502"|"66589355"
"SM"|"Yes"|"35125503"|"66589356"
"SC-SM"|"No "|"35125503"|"66589357"
"SM"|"Yes"|"35125504"|"66589358"
"SP-SM"|"No "|"35125504"|"66589359"
"GM"|"No "|"35125504"|"66589360"
"GP-GM"|"No "|"35125504"|"66589361"
"GM"|"No "|"35125505"|"66589362"
"GP-GM"|"No "|"35125505"|"66589363"
"SM"|"No "|"35125505"|"66589364"
"SP-SM"|"Yes"|"35125505"|"66589365"
"PT"|"Yes"|"35125506"|"66589366"
"SM"|"Yes"|"35125507"|"66589367"
"SC-SM"|"No "|"35125507"|"66589368"
"SC-SM"|"No "|"35125508"|"66589369"
"SM"|"Yes"|"35125508"|"66589370"
"SC-SM"|"No "|"35125509"|"66589371"
"SM"|"Yes"|"35125509"|"66589372"
"SC-SM"|"No "|"35125510"|"66589373"
"SM"|"Yes"|"35125510"|"66589374"
"PT"|"Yes"|"35125511"|"66589375"
"PT"|"Yes"|"35125512"|"66589376"
"SM"|"No "|"35125513"|"66589377"
"SP-SM"|"Yes"|"35125513"|"66589378"
"SW-SM"|"No "|"35125513"|"66589379"
"SP-SM"|"No "|"35125514"|"66589380"
"SM"|"Yes"|"35125514"|"66589381"
"SP"|"No "|"35125515"|"66589382"
"SP-SM"|"Yes"|"35125515"|"66589383"
"SW-SM"|"No "|"35125515"|"66589384"
"SW"|"No "|"35125515"|"66589385"
"SM"|"Yes"|"35125516"|"66589386"
"SP-SM"|"No "|"35125516"|"66589387"
"SP"|"No "|"35125517"|"66589388"
"SP-SM"|"Yes"|"35125517"|"66589389"
"SW-SM"|"No "|"35125517"|"66589390"
"PT"|"Yes"|"35125518"|"66589391"
"PT"|"Yes"|"35125519"|"66589392"
"SM"|"Yes"|"35125520"|"66589393"
"GM"|"No "|"35125520"|"66589394"
"GM"|"No "|"35125521"|"66589395"
"SM"|"Yes"|"35125521"|"66589396"
"GM"|"No "|"35125522"|"66589397"
"SM"|"Yes"|"35125522"|"66589398"
"SP"|"Yes"|"35125523"|"66589399"
"SM"|"No "|"35125523"|"66589400"
"GP-GM"|"No "|"35125523"|"66589401"
"GP"|"No "|"35125523"|"66589402"
"GM"|"No "|"35125523"|"66589403"
"SP-SM"|"No "|"35125523"|"66589404"
"GM"|"No "|"35125524"|"66589405"
"SP-SM"|"No "|"35125524"|"66589406"
"SM"|"No "|"35125524"|"66589407"
"GP"|"No "|"35125524"|"66589408"
"SP"|"Yes"|"35125524"|"66589409"
"GP-GM"|"No "|"35125524"|"66589410"
"GP"|"No "|"35125525"|"66589411"
"GP-GM"|"No "|"35125525"|"66589412"
"SM"|"No "|"35125525"|"66589413"
"SP"|"Yes"|"35125525"|"66589414"
"GM"|"No "|"35125525"|"66589415"
"SP-SM"|"No "|"35125525"|"66589416"
"ML"|"No "|"35125591"|"66589552"
"SM"|"Yes"|"35125591"|"66589553"
"ML"|"No "|"35125592"|"66589554"
"SM"|"Yes"|"35125592"|"66589555"
"SM"|"Yes"|"35125593"|"66589556"
"ML"|"No "|"35125593"|"66589557"
"ML"|"No "|"35125594"|"66589558"
"SM"|"Yes"|"35125594"|"66589559"
"ML"|"No "|"35125595"|"66589560"
"SM"|"Yes"|"35125595"|"66589561"
"ML"|"No "|"35125596"|"66589562"
"SM"|"Yes"|"35125596"|"66589563"
"GM"|"No "|"35125597"|"66589564"
"GP-GM"|"No "|"35125597"|"66589565"
"SM"|"Yes"|"35125597"|"66589566"
"SP-SM"|"No "|"35125597"|"66589567"
"PT"|"Yes"|"35125598"|"66589568"
"SM"|"Yes"|"35125599"|"66589569"
"ML"|"No "|"35125599"|"66589570"
"SM"|"Yes"|"35125600"|"66589571"
"ML"|"No "|"35125600"|"66589572"
"ML"|"No "|"35125601"|"66589573"
"SM"|"Yes"|"35125601"|"66589574"
"SM"|"Yes"|"35125602"|"66589575"
"ML"|"No "|"35125602"|"66589576"
"GP-GM"|"No "|"35125603"|"66589577"
"SM"|"Yes"|"35125603"|"66589578"
"GM"|"No "|"35125603"|"66589579"
"SP-SM"|"No "|"35125603"|"66589580"
"PT"|"Yes"|"35125604"|"66589581"
"PT"|"Yes"|"35125605"|"66589582"
"SM"|"Yes"|"35125606"|"66589583"
"ML"|"No "|"35125606"|"66589584"
"SM"|"Yes"|"35125607"|"66589585"
"ML"|"No "|"35125607"|"66589586"
"ML"|"No "|"35125608"|"66589587"
"SM"|"Yes"|"35125608"|"66589588"
"ML"|"No "|"35125609"|"66589589"
"SM"|"Yes"|"35125609"|"66589590"
"ML"|"No "|"35125610"|"66589591"
"SM"|"Yes"|"35125610"|"66589592"
"ML"|"No "|"35125611"|"66589593"
"SM"|"Yes"|"35125611"|"66589594"
"ML"|"No "|"35125612"|"66589595"
"SM"|"Yes"|"35125612"|"66589596"
"GM"|"No "|"35125613"|"66589597"
"SM"|"Yes"|"35125613"|"66589598"
"GM"|"No "|"35125614"|"66589599"
"SM"|"Yes"|"35125614"|"66589600"
"GM"|"No "|"35125615"|"66589601"
"SM"|"Yes"|"35125615"|"66589602"
"PT"|"Yes"|"35125616"|"66589603"
"PT"|"Yes"|"35125617"|"66589604"
"PT"|"Yes"|"35125618"|"66589605"
"PT"|"Yes"|"35125619"|"66589606"
"PT"|"Yes"|"35125620"|"66589607"
"SC-SM"|"No "|"35125621"|"66589608"
"SM"|"Yes"|"35125621"|"66589609"
"SM"|"Yes"|"35125622"|"66589610"
"SP-SM"|"No "|"35125622"|"66589611"
"GM"|"No "|"35125622"|"66589612"
"GP-GM"|"No "|"35125622"|"66589613"
"SP"|"No "|"35125622"|"66589614"
"GP"|"No "|"35125622"|"66589615"
"GP"|"No "|"35125623"|"66589616"
"SP"|"No "|"35125623"|"66589617"
"GM"|"No "|"35125623"|"66589618"
"GP-GM"|"No "|"35125623"|"66589619"
"SM"|"Yes"|"35125623"|"66589620"
"SP-SM"|"No "|"35125623"|"66589621"
"PT"|"Yes"|"35125625"|"66589622"
"PT"|"Yes"|"35125626"|"66589623"
"SM"|"Yes"|"35125627"|"66589624"
"SC-SM"|"No "|"35125627"|"66589625"
"SC-SM"|"No "|"35125628"|"66589626"
"SM"|"Yes"|"35125628"|"66589627"
"SC-SM"|"No "|"35125629"|"66589628"
"SM"|"Yes"|"35125629"|"66589629"
"SC-SM"|"No "|"35125630"|"66589630"
"SM"|"Yes"|"35125630"|"66589631"
"SC-SM"|"No "|"35125631"|"66589632"
"SM"|"Yes"|"35125631"|"66589633"
"PT"|"Yes"|"35125632"|"66589634"
"SM"|"Yes"|"35125633"|"66589635"
"SC-SM"|"No "|"35125633"|"66589636"
"SC-SM"|"No "|"35125634"|"66589637"
"SM"|"Yes"|"35125634"|"66589638"
"SC-SM"|"No "|"35125635"|"66589639"
"SM"|"Yes"|"35125635"|"66589640"
"SC-SM"|"No "|"35125636"|"66589641"
"SM"|"Yes"|"35125636"|"66589642"
"GM"|"No "|"35125637"|"66589643"
"GP-GM"|"No "|"35125637"|"66589644"
"SM"|"Yes"|"35125637"|"66589645"
"SP-SM"|"No "|"35125637"|"66589646"
"GM"|"No "|"35125638"|"66589647"
"GP-GM"|"No "|"35125638"|"66589648"
"SM"|"No "|"35125638"|"66589649"
"SP-SM"|"Yes"|"35125638"|"66589650"
"PT"|"Yes"|"35125639"|"66589651"
"SC-SM"|"No "|"35125640"|"66589652"
"SM"|"Yes"|"35125640"|"66589653"
"SM"|"Yes"|"35125641"|"66589654"
"SC-SM"|"No "|"35125641"|"66589655"
"SC-SM"|"No "|"35125642"|"66589656"
"SM"|"Yes"|"35125642"|"66589657"
"SC-SM"|"No "|"35125643"|"66589658"
"SM"|"Yes"|"35125643"|"66589659"
"SC-SM"|"No "|"35125644"|"66589660"
"SM"|"Yes"|"35125644"|"66589661"
"SC-SM"|"No "|"35125645"|"66589662"
"SM"|"Yes"|"35125645"|"66589663"
"GM"|"No "|"35125646"|"66589664"
"GP-GM"|"No "|"35125646"|"66589665"
