0,0,false,0,0,4
0,1,false,0,0,4
0,2,false,0,0,4
0,3,false,0,0,4
0,4,false,0,0,4
0,5,false,0,0,4
0,6,false,0,0,4
0,7,false,0,0,4
0,8,false,0,0,4
0,9,false,0,0,4
0,10,false,0,0,4
0,11,false,0,0,4
0,12,false,0,0,4
0,13,false,0,0,4
0,14,false,0,0,4
0,15,false,0,0,4
0,16,false,0,0,4
0,17,false,0,0,4
0,18,false,0,0,4
0,19,false,0,0,4
0,20,false,0,0,4
0,21,false,0,0,4
0,22,false,0,0,4
0,23,false,0,0,4
0,24,false,0,0,4
0,25,false,0,0,4
0,26,false,0,0,4
0,27,false,0,0,4
0,28,false,0,0,4
0,29,false,0,0,4
0,30,false,0,0,4
0,31,false,0,0,4
0,32,false,0,0,4
0,33,false,0,0,4
0,34,false,0,0,4
0,35,false,0,0,4
0,36,false,0,0,4
0,37,false,0,0,4
0,38,false,0,0,4
0,39,false,0,0,4
0,40,false,0,0,4
0,41,false,0,0,4
0,42,false,0,0,4
0,43,false,0,0,4
0,44,false,0,0,4
0,45,false,0,0,4
0,46,false,0,0,4
0,47,false,0,0,4
0,48,false,0,0,4
0,49,false,0,0,4
0,50,false,0,0,4
0,51,false,0,0,4
0,52,false,0,0,4
0,53,false,0,0,4
0,54,false,0,0,4
0,55,false,0,0,4
0,56,false,0,0,4
0,57,false,0,0,4
0,58,false,0,0,4
0,59,false,0,0,4
0,60,false,0,0,4
0,61,false,0,0,4
0,62,false,0,0,4
0,63,false,0,0,4
0,64,false,0,0,4
0,65,false,0,0,4
0,66,false,0,0,4
0,67,false,0,0,4
0,68,false,0,0,4
0,69,false,0,0,4
0,70,false,0,0,4
0,71,false,0,0,4
0,72,false,0,0,4
0,73,false,0,0,4
0,74,false,0,0,4
0,75,false,0,0,4
0,76,false,0,0,4
0,77,false,0,0,4
0,78,false,0,0,4
0,79,false,0,0,4
0,80,false,0,0,4
0,81,false,0,0,4
0,82,false,0,0,4
0,83,false,0,0,4
0,84,false,0,0,4
0,85,false,0,0,4
0,86,false,0,0,4
0,87,false,0,0,4
0,88,false,0,0,4
0,89,false,0,0,4
0,90,false,0,0,4
0,91,false,0,0,4
0,92,false,0,0,4
0,93,false,0,0,4
0,94,false,0,0,4
0,95,false,0,0,4
0,96,false,0,0,4
0,97,false,0,0,4
0,98,false,0,0,4
0,99,false,0,0,4
0,100,false,0,0,4
0,101,false,0,0,4
0,102,false,0,0,4
0,103,false,0,0,4
0,104,false,0,0,4
0,105,false,0,0,4
0,106,false,0,0,4
0,107,false,0,0,4
0,108,false,0,0,4
0,109,false,0,0,4
0,110,false,0,0,4
0,111,false,0,0,4
0,112,false,0,0,4
0,113,false,0,0,4
0,114,false,0,0,4
0,115,false,0,0,4
0,116,false,0,0,4
0,117,false,0,0,4
0,118,false,0,0,4
0,119,false,0,0,4
1,0,false,0,0,4
1,1,false,0,0,4
1,2,false,0,0,4
1,3,false,0,0,4
1,4,false,0,0,4
1,5,false,0,0,4
1,6,false,0,0,4
1,7,false,0,0,4
1,8,false,0,0,4
